30/09/20 17:11:41 INFO  [pacman.optimization.PacmanOptimization] Evaluation [1]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=30, bigDots=5, lives=4, gamePlayTimeout=11824)
30/09/20 17:11:42 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=116, lives=0, gamePlayTime=1214, configuredTimeout=11824) with score: 1733
30/09/20 17:11:42 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
30/09/20 17:11:42 INFO  [pacman.optimization.PacmanOptimization] Evaluation [2]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=30, bigDots=5, lives=4, gamePlayTimeout=11824)
30/09/20 17:11:49 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=6702, configuredTimeout=11824) with score: 4248
30/09/20 17:11:49 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
30/09/20 17:11:49 INFO  [pacman.optimization.PacmanOptimization] Evaluation [3]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=30, bigDots=5, lives=4, gamePlayTimeout=11824)
30/09/20 17:12:01 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=9, lives=1, gamePlayTime=11825, configuredTimeout=11824) with score: 3510
30/09/20 17:12:01 INFO  [pacman.optimization.PacmanOptimization] Evaluation [4]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=30, bigDots=5, lives=5, gamePlayTimeout=11824)
30/09/20 17:12:12 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=13, lives=0, gamePlayTime=10701, configuredTimeout=11824) with score: 2858
30/09/20 17:12:12 INFO  [pacman.optimization.PacmanOptimization] Evaluation [5]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=30, bigDots=5, lives=3, gamePlayTimeout=11824)
30/09/20 17:12:26 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=14762, configuredTimeout=11824) with score: 4529
30/09/20 17:12:26 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
30/09/20 17:12:26 INFO  [pacman.optimization.PacmanOptimization] Evaluation [6]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=30, bigDots=4, lives=4, gamePlayTimeout=11824)
30/09/20 17:12:31 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=64, lives=0, gamePlayTime=4602, configuredTimeout=11824) with score: 2287
30/09/20 17:12:31 INFO  [pacman.optimization.PacmanOptimization] Evaluation [7]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=31, bigDots=5, lives=4, gamePlayTimeout=11824)
30/09/20 17:12:43 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=14, lives=3, gamePlayTime=11825, configuredTimeout=11824) with score: 3260
30/09/20 17:12:43 INFO  [pacman.optimization.PacmanOptimization] Evaluation [8]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=29, bigDots=5, lives=4, gamePlayTimeout=11824)
30/09/20 17:12:55 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=17, lives=4, gamePlayTime=11825, configuredTimeout=11824) with score: 3130
30/09/20 17:12:55 INFO  [pacman.optimization.PacmanOptimization] Evaluation [9]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=30, bigDots=5, lives=4, gamePlayTimeout=11924)
30/09/20 17:13:00 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=5301, configuredTimeout=11924) with score: 4233
30/09/20 17:13:00 INFO  [pacman.optimization.PacmanOptimization] Evaluation [10]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=30, bigDots=5, lives=4, gamePlayTimeout=11724)
30/09/20 17:13:11 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=17, lives=0, gamePlayTime=11002, configuredTimeout=11724) with score: 2822
