28/09/20 07:21:30 INFO  [pacman.optimization.PacmanOptimization] Evaluation [1]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=35, bigDots=1, lives=5, gamePlayTimeout=28484)
28/09/20 07:28:32 INFO  [pacman.optimization.PacmanOptimization] Evaluation [25]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=27, bigDots=4, lives=5, gamePlayTimeout=14102)
28/09/20 07:28:45 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=5, gamePlayTime=12796, configuredTimeout=14102) with score: 4186
28/09/20 07:28:45 INFO  [pacman.optimization.PacmanOptimization] Evaluation [26]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=27, bigDots=4, lives=5, gamePlayTimeout=14202)
28/09/20 07:28:56 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=11403, configuredTimeout=14202) with score: 4372
28/09/20 07:28:56 INFO  [pacman.optimization.PacmanOptimization] Evaluation [27]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=27, bigDots=4, lives=5, gamePlayTimeout=14202)
28/09/20 07:29:10 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=4, lives=3, gamePlayTime=14203, configuredTimeout=14202) with score: 3360
28/09/20 07:29:10 INFO  [pacman.optimization.PacmanOptimization] Evaluation [28]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=27, bigDots=4, lives=4, gamePlayTimeout=14202)
28/09/20 07:29:22 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=2, lives=0, gamePlayTime=11096, configuredTimeout=14202) with score: 2948
28/09/20 07:29:22 INFO  [pacman.optimization.PacmanOptimization] Evaluation [29]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=27, bigDots=5, lives=5, gamePlayTimeout=14202)
28/09/20 07:29:30 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=30, lives=0, gamePlayTime=8703, configuredTimeout=14202) with score: 2645
28/09/20 07:29:30 INFO  [pacman.optimization.PacmanOptimization] Evaluation [30]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=27, bigDots=3, lives=5, gamePlayTimeout=14202)
28/09/20 07:29:42 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=5, gamePlayTime=12179, configuredTimeout=14202) with score: 4179
28/09/20 07:29:42 INFO  [pacman.optimization.PacmanOptimization] Evaluation [31]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=28, bigDots=4, lives=5, gamePlayTimeout=14202)
28/09/20 07:29:50 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=35, lives=0, gamePlayTime=7801, configuredTimeout=14202) with score: 2585
28/09/20 07:29:50 INFO  [pacman.optimization.PacmanOptimization] Evaluation [32]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=26, bigDots=4, lives=5, gamePlayTimeout=14202)
28/09/20 07:30:02 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=13, lives=0, gamePlayTime=11695, configuredTimeout=14202) with score: 2844
28/09/20 07:30:02 INFO  [pacman.optimization.PacmanOptimization] Evaluation [33]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=27, bigDots=4, lives=5, gamePlayTimeout=14302)
28/09/20 07:30:15 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=12897, configuredTimeout=14302) with score: 4385
28/09/20 07:30:15 INFO  [pacman.optimization.PacmanOptimization] Evaluation [34]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=27, bigDots=4, lives=5, gamePlayTimeout=14102)
28/09/20 07:30:29 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=7, lives=4, gamePlayTime=14103, configuredTimeout=14102) with score: 3230
28/09/20 07:30:29 INFO  [pacman.optimization.PacmanOptimization] Evaluation [35]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=31, bigDots=1, lives=5, gamePlayTimeout=19923)
28/09/20 07:30:49 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=14, lives=4, gamePlayTime=19924, configuredTimeout=19923) with score: 3160
28/09/20 07:30:49 INFO  [pacman.optimization.PacmanOptimization] Evaluation [36]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=31, bigDots=1, lives=5, gamePlayTimeout=19923)
28/09/20 07:31:09 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=33, lives=2, gamePlayTime=19924, configuredTimeout=19923) with score: 3170
28/09/20 07:31:09 INFO  [pacman.optimization.PacmanOptimization] Evaluation [37]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=31, bigDots=1, lives=5, gamePlayTimeout=19923)
28/09/20 07:31:26 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=14, lives=0, gamePlayTime=17302, configuredTimeout=19923) with score: 2833
28/09/20 07:31:26 INFO  [pacman.optimization.PacmanOptimization] Evaluation [38]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=31, bigDots=1, lives=4, gamePlayTimeout=19923)
28/09/20 07:31:46 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=6, lives=1, gamePlayTime=19924, configuredTimeout=19923) with score: 3540
28/09/20 07:31:46 INFO  [pacman.optimization.PacmanOptimization] Evaluation [39]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=31, bigDots=2, lives=5, gamePlayTimeout=19923)
28/09/20 07:32:06 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=5, lives=2, gamePlayTime=19924, configuredTimeout=19923) with score: 3450
28/09/20 07:32:06 INFO  [pacman.optimization.PacmanOptimization] Evaluation [40]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=32, bigDots=1, lives=5, gamePlayTimeout=19923)
28/09/20 07:32:26 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=3, gamePlayTime=20049, configuredTimeout=19923) with score: 3391
28/09/20 07:32:26 INFO  [pacman.optimization.PacmanOptimization] Evaluation [41]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=30, bigDots=1, lives=5, gamePlayTimeout=19923)
28/09/20 07:32:46 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=7, lives=3, gamePlayTime=19924, configuredTimeout=19923) with score: 3330
28/09/20 07:32:46 INFO  [pacman.optimization.PacmanOptimization] Evaluation [42]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=31, bigDots=1, lives=5, gamePlayTimeout=20023)
28/09/20 07:33:04 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=18287, configuredTimeout=20023) with score: 4282
28/09/20 07:33:04 INFO  [pacman.optimization.PacmanOptimization] Evaluation [43]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=31, bigDots=1, lives=5, gamePlayTimeout=19823)
28/09/20 07:33:24 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=5, lives=2, gamePlayTime=19824, configuredTimeout=19823) with score: 3450
28/09/20 07:33:24 INFO  [pacman.optimization.PacmanOptimization] Evaluation [44]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=4, gamePlayTimeout=33776)
28/09/20 07:33:44 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=20090, configuredTimeout=33776) with score: 4163
28/09/20 07:33:44 INFO  [pacman.optimization.PacmanOptimization] Evaluation [45]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=14, bigDots=2, lives=4, gamePlayTimeout=33776)
28/09/20 07:33:53 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=9072, configuredTimeout=33776) with score: 4352
28/09/20 07:33:53 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
28/09/20 07:33:53 INFO  [pacman.optimization.PacmanOptimization] Evaluation [46]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=5, gamePlayTimeout=33776)
28/09/20 07:34:16 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=22183, configuredTimeout=33776) with score: 4284
28/09/20 07:34:16 INFO  [pacman.optimization.PacmanOptimization] Evaluation [47]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=3, gamePlayTimeout=33776)
28/09/20 07:34:25 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=9272, configuredTimeout=33776) with score: 4254
28/09/20 07:34:25 INFO  [pacman.optimization.PacmanOptimization] Evaluation [48]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=3, lives=4, gamePlayTimeout=33776)
28/09/20 07:34:32 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=7594, configuredTimeout=33776) with score: 4038
28/09/20 07:34:32 INFO  [pacman.optimization.PacmanOptimization] Evaluation [49]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=1, lives=4, gamePlayTimeout=33776)
28/09/20 07:35:08 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=4, gamePlayTime=35618, configuredTimeout=33776) with score: 3308
28/09/20 07:35:08 INFO  [pacman.optimization.PacmanOptimization] Evaluation [50]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=2, lives=4, gamePlayTimeout=33776)
28/09/20 07:35:21 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=13033, configuredTimeout=33776) with score: 4092
28/09/20 07:35:21 INFO  [pacman.optimization.PacmanOptimization] Evaluation [51]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=13, bigDots=2, lives=4, gamePlayTimeout=33776)
28/09/20 07:35:45 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=23893, configuredTimeout=33776) with score: 4501
28/09/20 07:35:45 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
28/09/20 07:35:45 INFO  [pacman.optimization.PacmanOptimization] Evaluation [52]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=4, gamePlayTimeout=33876)
28/09/20 07:35:57 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=12196, configuredTimeout=33876) with score: 4183
28/09/20 07:35:57 INFO  [pacman.optimization.PacmanOptimization] Evaluation [53]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=4, gamePlayTimeout=33676)
28/09/20 07:36:19 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=22194, configuredTimeout=33676) with score: 4385
28/09/20 07:36:19 INFO  [pacman.optimization.PacmanOptimization] Evaluation [54]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=4, gamePlayTimeout=33776)
28/09/20 07:36:30 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=7, lives=0, gamePlayTime=11092, configuredTimeout=33776) with score: 2703
28/09/20 07:36:30 INFO  [pacman.optimization.PacmanOptimization] Evaluation [55]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=14, bigDots=2, lives=4, gamePlayTimeout=33776)
28/09/20 07:36:43 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=12689, configuredTimeout=33776) with score: 4189
28/09/20 07:36:43 INFO  [pacman.optimization.PacmanOptimization] Evaluation [56]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=5, gamePlayTimeout=33776)
28/09/20 07:37:09 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=25361, configuredTimeout=33776) with score: 4215
28/09/20 07:37:09 INFO  [pacman.optimization.PacmanOptimization] Evaluation [57]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=3, gamePlayTimeout=33776)
28/09/20 07:37:24 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=15308, configuredTimeout=33776) with score: 4215
28/09/20 07:37:24 INFO  [pacman.optimization.PacmanOptimization] Evaluation [58]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=3, lives=4, gamePlayTimeout=33776)
28/09/20 07:37:40 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=15701, configuredTimeout=33776) with score: 4119
28/09/20 07:37:40 INFO  [pacman.optimization.PacmanOptimization] Evaluation [59]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=1, lives=4, gamePlayTimeout=33776)
28/09/20 07:37:54 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=14689, configuredTimeout=33776) with score: 4109
28/09/20 07:37:54 INFO  [pacman.optimization.PacmanOptimization] Evaluation [60]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=2, lives=4, gamePlayTimeout=33776)
28/09/20 07:38:15 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=20581, configuredTimeout=33776) with score: 4168
28/09/20 07:38:15 INFO  [pacman.optimization.PacmanOptimization] Evaluation [61]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=13, bigDots=2, lives=4, gamePlayTimeout=33776)
28/09/20 07:38:24 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=9305, configuredTimeout=33776) with score: 4055
28/09/20 07:38:24 INFO  [pacman.optimization.PacmanOptimization] Evaluation [62]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=4, gamePlayTimeout=33876)
28/09/20 07:38:38 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=14208, configuredTimeout=33876) with score: 4303
28/09/20 07:38:38 INFO  [pacman.optimization.PacmanOptimization] Evaluation [63]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=2, lives=4, gamePlayTimeout=33676)
28/09/20 07:38:51 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=12726, configuredTimeout=33676) with score: 4090
28/09/20 07:38:51 INFO  [pacman.optimization.PacmanOptimization] Evaluation [64]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=5, lives=4, gamePlayTimeout=14355)
28/09/20 07:39:06 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=4, gamePlayTime=14664, configuredTimeout=14355) with score: 3293
28/09/20 07:39:06 INFO  [pacman.optimization.PacmanOptimization] Evaluation [65]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=22, bigDots=5, lives=4, gamePlayTimeout=14355)
28/09/20 07:39:20 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=0, gamePlayTime=13785, configuredTimeout=14355) with score: 2984
28/09/20 07:39:20 INFO  [pacman.optimization.PacmanOptimization] Evaluation [66]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=5, lives=5, gamePlayTimeout=14355)
28/09/20 07:39:26 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=5, gamePlayTime=6709, configuredTimeout=14355) with score: 4123
28/09/20 07:39:26 INFO  [pacman.optimization.PacmanOptimization] Evaluation [67]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=5, lives=3, gamePlayTimeout=14355)
28/09/20 07:39:41 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=8, lives=3, gamePlayTime=14356, configuredTimeout=14355) with score: 3320
28/09/20 07:39:41 INFO  [pacman.optimization.PacmanOptimization] Evaluation [68]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=4, lives=4, gamePlayTimeout=14355)
