05/10/20 16:21:39 INFO  [pacman.optimization.PacmanOptimization] Evaluation [1]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=2, lives=4, gamePlayTimeout=29841)
05/10/20 16:26:26 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=19310, configuredTimeout=29841) with score: 4394
05/10/20 16:26:26 INFO  [pacman.optimization.PacmanOptimization] Evaluation [17]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=3, lives=4, gamePlayTimeout=29841)
05/10/20 16:26:37 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=57, lives=0, gamePlayTime=11790, configuredTimeout=29841) with score: 2249
05/10/20 16:26:37 INFO  [pacman.optimization.PacmanOptimization] Evaluation [18]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=1, lives=4, gamePlayTimeout=29841)
05/10/20 16:27:01 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=23725, configuredTimeout=29841) with score: 4538
05/10/20 16:27:01 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
05/10/20 16:27:01 INFO  [pacman.optimization.PacmanOptimization] Evaluation [19]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=43, bigDots=2, lives=4, gamePlayTimeout=29841)
05/10/20 16:27:16 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=48, lives=0, gamePlayTime=15201, configuredTimeout=29841) with score: 2373
05/10/20 16:27:16 INFO  [pacman.optimization.PacmanOptimization] Evaluation [20]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=41, bigDots=2, lives=4, gamePlayTimeout=29841)
05/10/20 16:27:37 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=21073, configuredTimeout=29841) with score: 4512
05/10/20 16:27:37 INFO  [pacman.optimization.PacmanOptimization] Evaluation [21]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=2, lives=4, gamePlayTimeout=29941)
05/10/20 16:27:55 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=17904, configuredTimeout=29941) with score: 4379
05/10/20 16:27:55 INFO  [pacman.optimization.PacmanOptimization] Evaluation [22]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=2, lives=4, gamePlayTimeout=29741)
05/10/20 16:28:06 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=67, lives=0, gamePlayTime=10602, configuredTimeout=29741) with score: 2138
05/10/20 16:28:06 INFO  [pacman.optimization.PacmanOptimization] Evaluation [23]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=2, lives=4, gamePlayTimeout=29841)
05/10/20 16:28:23 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=7, lives=0, gamePlayTime=16604, configuredTimeout=29841) with score: 2797
05/10/20 16:28:23 INFO  [pacman.optimization.PacmanOptimization] Evaluation [24]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=42, bigDots=2, lives=4, gamePlayTimeout=29841)
05/10/20 16:28:35 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=22, lives=0, gamePlayTime=11889, configuredTimeout=29841) with score: 2600
05/10/20 16:28:35 INFO  [pacman.optimization.PacmanOptimization] Evaluation [25]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=42, bigDots=2, lives=4, gamePlayTimeout=29841)
05/10/20 16:28:53 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=18027, configuredTimeout=29841) with score: 4181
05/10/20 16:28:53 INFO  [pacman.optimization.PacmanOptimization] Evaluation [26]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=2, lives=5, gamePlayTimeout=29841)
05/10/20 16:29:15 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=22794, configuredTimeout=29841) with score: 4329
05/10/20 16:29:15 INFO  [pacman.optimization.PacmanOptimization] Evaluation [27]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=2, lives=3, gamePlayTimeout=29841)
05/10/20 16:29:37 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=21499, configuredTimeout=29841) with score: 4416
05/10/20 16:29:37 INFO  [pacman.optimization.PacmanOptimization] Evaluation [28]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=3, lives=4, gamePlayTimeout=29841)
05/10/20 16:29:51 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=13675, configuredTimeout=29841) with score: 4138
05/10/20 16:29:51 INFO  [pacman.optimization.PacmanOptimization] Evaluation [29]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=1, lives=4, gamePlayTimeout=29841)
05/10/20 16:30:11 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=20599, configuredTimeout=29841) with score: 4307
05/10/20 16:30:11 INFO  [pacman.optimization.PacmanOptimization] Evaluation [30]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=43, bigDots=2, lives=4, gamePlayTimeout=29841)
05/10/20 16:30:29 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=17972, configuredTimeout=29841) with score: 4381
05/10/20 16:30:29 INFO  [pacman.optimization.PacmanOptimization] Evaluation [31]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=41, bigDots=2, lives=4, gamePlayTimeout=29841)
05/10/20 16:30:59 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=1, gamePlayTime=29842, configuredTimeout=29841) with score: 3590
05/10/20 16:30:59 INFO  [pacman.optimization.PacmanOptimization] Evaluation [32]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=2, lives=4, gamePlayTimeout=29941)
05/10/20 16:31:16 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=17391, configuredTimeout=29941) with score: 4274
05/10/20 16:31:16 INFO  [pacman.optimization.PacmanOptimization] Evaluation [33]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=42, bigDots=2, lives=4, gamePlayTimeout=29741)
05/10/20 16:31:36 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=19701, configuredTimeout=29741) with score: 4399
05/10/20 16:31:36 INFO  [pacman.optimization.PacmanOptimization] Evaluation [34]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=13, bigDots=5, lives=1, gamePlayTimeout=29053)
05/10/20 16:31:39 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=4, lives=0, gamePlayTime=3202, configuredTimeout=29053) with score: 2701
05/10/20 16:31:39 INFO  [pacman.optimization.PacmanOptimization] Evaluation [35]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=13, bigDots=5, lives=1, gamePlayTimeout=29053)
05/10/20 16:31:43 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=3610, configuredTimeout=29053) with score: 4345
05/10/20 16:31:43 INFO  [pacman.optimization.PacmanOptimization] Evaluation [36]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=13, bigDots=5, lives=2, gamePlayTimeout=29053)
05/10/20 16:31:50 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=7331, configuredTimeout=29053) with score: 4282
05/10/20 16:31:50 INFO  [pacman.optimization.PacmanOptimization] Evaluation [37]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=13, bigDots=4, lives=1, gamePlayTimeout=29053)
05/10/20 16:32:01 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=10349, configuredTimeout=29053) with score: 4412
05/10/20 16:32:01 INFO  [pacman.optimization.PacmanOptimization] Evaluation [38]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=5, lives=1, gamePlayTimeout=29053)
05/10/20 16:32:12 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=11795, configuredTimeout=29053) with score: 4427
05/10/20 16:32:12 INFO  [pacman.optimization.PacmanOptimization] Evaluation [39]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=12, bigDots=5, lives=1, gamePlayTimeout=29053)
05/10/20 16:32:45 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=1, gamePlayTime=32496, configuredTimeout=29053) with score: 3624
05/10/20 16:32:45 INFO  [pacman.optimization.PacmanOptimization] Evaluation [40]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=13, bigDots=5, lives=1, gamePlayTimeout=29153)
05/10/20 16:33:15 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=1, gamePlayTime=30446, configuredTimeout=29153) with score: 3602
05/10/20 16:33:15 INFO  [pacman.optimization.PacmanOptimization] Evaluation [41]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=13, bigDots=5, lives=1, gamePlayTimeout=28953)
05/10/20 16:33:22 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=6712, configuredTimeout=28953) with score: 4377
05/10/20 16:33:22 INFO  [pacman.optimization.PacmanOptimization] Evaluation [42]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:33:31 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=23, lives=0, gamePlayTime=9099, configuredTimeout=13071) with score: 2730
05/10/20 16:33:31 INFO  [pacman.optimization.PacmanOptimization] Evaluation [43]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:33:40 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=49, lives=0, gamePlayTime=9201, configuredTimeout=13071) with score: 2471
05/10/20 16:33:40 INFO  [pacman.optimization.PacmanOptimization] Evaluation [44]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:33:49 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=21, lives=0, gamePlayTime=8899, configuredTimeout=13071) with score: 2748
05/10/20 16:33:49 INFO  [pacman.optimization.PacmanOptimization] Evaluation [45]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=3, gamePlayTimeout=13071)
05/10/20 16:34:02 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=11, lives=2, gamePlayTime=13072, configuredTimeout=13071) with score: 3390
05/10/20 16:34:02 INFO  [pacman.optimization.PacmanOptimization] Evaluation [46]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=1, gamePlayTimeout=13071)
05/10/20 16:34:14 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=7, lives=0, gamePlayTime=11087, configuredTimeout=13071) with score: 2910
05/10/20 16:34:14 INFO  [pacman.optimization.PacmanOptimization] Evaluation [47]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=4, lives=2, gamePlayTimeout=13071)
05/10/20 16:34:20 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=41, lives=0, gamePlayTime=6486, configuredTimeout=13071) with score: 2524
05/10/20 16:34:20 INFO  [pacman.optimization.PacmanOptimization] Evaluation [48]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=2, lives=2, gamePlayTimeout=13071)
05/10/20 16:34:31 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=16, lives=0, gamePlayTime=11102, configuredTimeout=13071) with score: 2820
05/10/20 16:34:31 INFO  [pacman.optimization.PacmanOptimization] Evaluation [49]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=26, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:34:42 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=10604, configuredTimeout=13071) with score: 4575
05/10/20 16:34:42 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
05/10/20 16:34:42 INFO  [pacman.optimization.PacmanOptimization] Evaluation [50]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=24, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:34:49 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=25, lives=0, gamePlayTime=6903, configuredTimeout=13071) with score: 2688
05/10/20 16:34:49 INFO  [pacman.optimization.PacmanOptimization] Evaluation [51]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=13171)
05/10/20 16:35:00 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=12, lives=0, gamePlayTime=11704, configuredTimeout=13171) with score: 2865
05/10/20 16:35:00 INFO  [pacman.optimization.PacmanOptimization] Evaluation [52]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=12971)
05/10/20 16:35:13 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=9, lives=1, gamePlayTime=12972, configuredTimeout=12971) with score: 3510
05/10/20 16:35:13 INFO  [pacman.optimization.PacmanOptimization] Evaluation [53]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:35:21 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=13, lives=0, gamePlayTime=7885, configuredTimeout=13071) with score: 2818
05/10/20 16:35:21 INFO  [pacman.optimization.PacmanOptimization] Evaluation [54]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:35:33 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=16, lives=0, gamePlayTime=11694, configuredTimeout=13071) with score: 2826
05/10/20 16:35:33 INFO  [pacman.optimization.PacmanOptimization] Evaluation [55]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:35:43 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=13, lives=0, gamePlayTime=9799, configuredTimeout=13071) with score: 2837
05/10/20 16:35:43 INFO  [pacman.optimization.PacmanOptimization] Evaluation [56]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=3, gamePlayTimeout=13071)
05/10/20 16:35:56 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=6, lives=1, gamePlayTime=13072, configuredTimeout=13071) with score: 3540
05/10/20 16:35:56 INFO  [pacman.optimization.PacmanOptimization] Evaluation [57]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=1, gamePlayTimeout=13071)
05/10/20 16:36:06 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=33, lives=0, gamePlayTime=10296, configuredTimeout=13071) with score: 2642
05/10/20 16:36:06 INFO  [pacman.optimization.PacmanOptimization] Evaluation [58]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=4, lives=2, gamePlayTimeout=13071)
05/10/20 16:36:14 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=13, lives=0, gamePlayTime=7701, configuredTimeout=13071) with score: 2816
05/10/20 16:36:14 INFO  [pacman.optimization.PacmanOptimization] Evaluation [59]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=2, lives=2, gamePlayTimeout=13071)
05/10/20 16:36:26 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=19, lives=0, gamePlayTime=11801, configuredTimeout=13071) with score: 2797
05/10/20 16:36:26 INFO  [pacman.optimization.PacmanOptimization] Evaluation [60]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=26, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:36:34 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=51, lives=0, gamePlayTime=8602, configuredTimeout=13071) with score: 2445
05/10/20 16:36:34 INFO  [pacman.optimization.PacmanOptimization] Evaluation [61]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=24, bigDots=3, lives=2, gamePlayTimeout=13071)
05/10/20 16:36:47 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=16, lives=2, gamePlayTime=13072, configuredTimeout=13071) with score: 3340
05/10/20 16:36:47 INFO  [pacman.optimization.PacmanOptimization] Evaluation [62]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=13171)
05/10/20 16:36:55 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=27, lives=0, gamePlayTime=7993, configuredTimeout=13171) with score: 2678
05/10/20 16:36:55 INFO  [pacman.optimization.PacmanOptimization] Evaluation [63]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=12971)
05/10/20 16:37:08 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=5, lives=1, gamePlayTime=12983, configuredTimeout=12971) with score: 3550
05/10/20 16:37:08 INFO  [pacman.optimization.PacmanOptimization] Evaluation [64]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=35, bigDots=4, lives=4, gamePlayTimeout=16916)
05/10/20 16:37:25 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=1, gamePlayTime=17017, configuredTimeout=16916) with score: 3591
05/10/20 16:37:25 INFO  [pacman.optimization.PacmanOptimization] Evaluation [65]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=35, bigDots=4, lives=4, gamePlayTimeout=16916)
05/10/20 16:37:39 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=13198, configuredTimeout=16916) with score: 4462
05/10/20 16:37:39 INFO  [pacman.optimization.PacmanOptimization] Evaluation [66]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=35, bigDots=4, lives=4, gamePlayTimeout=16916)
05/10/20 16:37:55 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=16397, configuredTimeout=16916) with score: 4494
05/10/20 16:37:55 INFO  [pacman.optimization.PacmanOptimization] Evaluation [67]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=35, bigDots=4, lives=5, gamePlayTimeout=16916)
05/10/20 16:38:12 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=13, lives=2, gamePlayTime=16917, configuredTimeout=16916) with score: 3370
05/10/20 16:38:12 INFO  [pacman.optimization.PacmanOptimization] Evaluation [68]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=35, bigDots=4, lives=3, gamePlayTimeout=16916)
