03/10/20 07:30:30 INFO  [pacman.optimization.PacmanOptimization] Evaluation [1]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=44, bigDots=5, lives=1, gamePlayTimeout=11006)
03/10/20 07:30:35 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=82, lives=0, gamePlayTime=4422, configuredTimeout=11006) with score: 2114
03/10/20 07:30:35 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
03/10/20 07:30:35 INFO  [pacman.optimization.PacmanOptimization] Evaluation [2]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=44, bigDots=5, lives=1, gamePlayTimeout=11006)
03/10/20 07:30:44 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=41, lives=0, gamePlayTime=8403, configuredTimeout=11006) with score: 2563
03/10/20 07:30:44 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
03/10/20 07:30:44 INFO  [pacman.optimization.PacmanOptimization] Evaluation [3]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=44, bigDots=5, lives=1, gamePlayTimeout=11006)
03/10/20 07:30:55 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=10, lives=1, gamePlayTime=11007, configuredTimeout=11006) with score: 3500
03/10/20 07:30:55 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
03/10/20 07:30:55 INFO  [pacman.optimization.PacmanOptimization] Evaluation [4]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=44, bigDots=5, lives=2, gamePlayTimeout=11006)
03/10/20 07:31:06 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=14, lives=1, gamePlayTime=11007, configuredTimeout=11006) with score: 3460
03/10/20 07:31:06 INFO  [pacman.optimization.PacmanOptimization] Evaluation [5]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=44, bigDots=4, lives=1, gamePlayTimeout=11006)
03/10/20 07:31:16 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=39, lives=0, gamePlayTime=10502, configuredTimeout=11006) with score: 2604
03/10/20 07:31:16 INFO  [pacman.optimization.PacmanOptimization] Evaluation [6]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=45, bigDots=5, lives=1, gamePlayTimeout=11006)
03/10/20 07:31:25 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=66, lives=0, gamePlayTime=8403, configuredTimeout=11006) with score: 2313
03/10/20 07:31:25 INFO  [pacman.optimization.PacmanOptimization] Evaluation [7]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=43, bigDots=5, lives=1, gamePlayTimeout=11006)
03/10/20 07:31:36 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=37, lives=1, gamePlayTime=11007, configuredTimeout=11006) with score: 3230
03/10/20 07:31:36 INFO  [pacman.optimization.PacmanOptimization] Evaluation [8]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=44, bigDots=5, lives=1, gamePlayTimeout=11106)
03/10/20 07:31:47 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=20, lives=1, gamePlayTime=11107, configuredTimeout=11106) with score: 3400
03/10/20 07:31:47 INFO  [pacman.optimization.PacmanOptimization] Evaluation [9]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=44, bigDots=5, lives=1, gamePlayTimeout=10906)
03/10/20 07:31:58 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=28, lives=1, gamePlayTime=10907, configuredTimeout=10906) with score: 3320
03/10/20 07:31:58 INFO  [pacman.optimization.PacmanOptimization] Evaluation [10]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=44, bigDots=5, lives=1, gamePlayTimeout=11006)
03/10/20 07:32:02 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=3904, configuredTimeout=11006) with score: 4528
03/10/20 07:32:02 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
