02/10/20 19:34:25 INFO  [pacman.optimization.PacmanOptimization] Evaluation [1]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=26913)
02/10/20 19:39:58 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=10, lives=0, gamePlayTime=14772, configuredTimeout=26913) with score: 2778
02/10/20 19:39:58 INFO  [pacman.optimization.PacmanOptimization] Evaluation [25]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=26913)
02/10/20 19:40:13 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=15097, configuredTimeout=26913) with score: 4281
02/10/20 19:40:13 INFO  [pacman.optimization.PacmanOptimization] Evaluation [26]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=5, gamePlayTimeout=26913)
02/10/20 19:40:26 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=5, gamePlayTime=13125, configuredTimeout=26913) with score: 4062
02/10/20 19:40:26 INFO  [pacman.optimization.PacmanOptimization] Evaluation [27]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=3, gamePlayTimeout=26913)
02/10/20 19:40:27 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=82, lives=0, gamePlayTime=802, configuredTimeout=26913) with score: 1918
02/10/20 19:40:27 INFO  [pacman.optimization.PacmanOptimization] Evaluation [28]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=3, lives=4, gamePlayTimeout=26913)
02/10/20 19:40:30 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=79, lives=0, gamePlayTime=2502, configuredTimeout=26913) with score: 1965
02/10/20 19:40:30 INFO  [pacman.optimization.PacmanOptimization] Evaluation [29]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=1, lives=4, gamePlayTimeout=26913)
02/10/20 19:40:52 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=21986, configuredTimeout=26913) with score: 4450
02/10/20 19:40:52 INFO  [pacman.optimization.PacmanOptimization] Evaluation [30]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=23, bigDots=2, lives=4, gamePlayTimeout=26913)
02/10/20 19:41:06 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=17, lives=0, gamePlayTime=14602, configuredTimeout=26913) with score: 2706
02/10/20 19:41:06 INFO  [pacman.optimization.PacmanOptimization] Evaluation [31]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=21, bigDots=2, lives=4, gamePlayTimeout=26913)
02/10/20 19:41:26 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=19424, configuredTimeout=26913) with score: 4425
02/10/20 19:41:26 INFO  [pacman.optimization.PacmanOptimization] Evaluation [32]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=27013)
02/10/20 19:41:40 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=14498, configuredTimeout=27013) with score: 4374
02/10/20 19:41:40 INFO  [pacman.optimization.PacmanOptimization] Evaluation [33]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=26813)
02/10/20 19:42:00 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=19949, configuredTimeout=26813) with score: 4531
02/10/20 19:42:00 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
02/10/20 19:42:00 INFO  [pacman.optimization.PacmanOptimization] Evaluation [34]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=26913)
02/10/20 19:42:13 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=5, lives=0, gamePlayTime=12972, configuredTimeout=26913) with score: 2810
02/10/20 19:42:13 INFO  [pacman.optimization.PacmanOptimization] Evaluation [35]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=26913)
02/10/20 19:42:13 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=86, lives=0, gamePlayTime=102, configuredTimeout=26913) with score: 1871
02/10/20 19:42:13 INFO  [pacman.optimization.PacmanOptimization] Evaluation [36]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=26913)
02/10/20 19:42:33 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=19472, configuredTimeout=26913) with score: 4525
02/10/20 19:42:33 INFO  [pacman.optimization.PacmanOptimization] Evaluation [37]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=5, gamePlayTimeout=26913)
02/10/20 19:42:53 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=5, gamePlayTime=20098, configuredTimeout=26913) with score: 4131
02/10/20 19:42:53 INFO  [pacman.optimization.PacmanOptimization] Evaluation [38]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=3, gamePlayTimeout=26913)
02/10/20 19:43:07 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=14083, configuredTimeout=26913) with score: 4471
02/10/20 19:43:07 INFO  [pacman.optimization.PacmanOptimization] Evaluation [39]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=3, lives=4, gamePlayTimeout=26913)
02/10/20 19:43:20 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=12501, configuredTimeout=26913) with score: 4255
02/10/20 19:43:20 INFO  [pacman.optimization.PacmanOptimization] Evaluation [40]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=1, lives=4, gamePlayTimeout=26913)
02/10/20 19:43:37 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=21, lives=0, gamePlayTime=17701, configuredTimeout=26913) with score: 2697
02/10/20 19:43:37 INFO  [pacman.optimization.PacmanOptimization] Evaluation [41]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=23, bigDots=2, lives=4, gamePlayTimeout=26913)
02/10/20 19:43:44 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=32, lives=0, gamePlayTime=7002, configuredTimeout=26913) with score: 2480
02/10/20 19:43:44 INFO  [pacman.optimization.PacmanOptimization] Evaluation [42]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=21, bigDots=2, lives=4, gamePlayTimeout=26913)
02/10/20 19:44:10 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=25739, configuredTimeout=26913) with score: 4388
02/10/20 19:44:10 INFO  [pacman.optimization.PacmanOptimization] Evaluation [43]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=27013)
02/10/20 19:44:25 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=15094, configuredTimeout=27013) with score: 4280
02/10/20 19:44:25 INFO  [pacman.optimization.PacmanOptimization] Evaluation [44]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=26813)
02/10/20 19:44:45 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=0, gamePlayTime=20138, configuredTimeout=26813) with score: 2923
02/10/20 19:44:45 INFO  [pacman.optimization.PacmanOptimization] Evaluation [45]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=3, lives=4, gamePlayTimeout=23626)
02/10/20 19:45:02 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=16685, configuredTimeout=23626) with score: 4230
02/10/20 19:45:02 INFO  [pacman.optimization.PacmanOptimization] Evaluation [46]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=22, bigDots=3, lives=4, gamePlayTimeout=23626)
02/10/20 19:45:20 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=18016, configuredTimeout=23626) with score: 4243
02/10/20 19:45:20 INFO  [pacman.optimization.PacmanOptimization] Evaluation [47]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=3, lives=5, gamePlayTimeout=23626)
02/10/20 19:45:33 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=5, gamePlayTime=13103, configuredTimeout=23626) with score: 4094
02/10/20 19:45:33 INFO  [pacman.optimization.PacmanOptimization] Evaluation [48]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=3, lives=3, gamePlayTimeout=23626)
02/10/20 19:45:43 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=9901, configuredTimeout=23626) with score: 4262
02/10/20 19:45:43 INFO  [pacman.optimization.PacmanOptimization] Evaluation [49]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=4, lives=4, gamePlayTimeout=23626)
02/10/20 19:45:55 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=11726, configuredTimeout=23626) with score: 4181
02/10/20 19:45:55 INFO  [pacman.optimization.PacmanOptimization] Evaluation [50]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=2, lives=4, gamePlayTimeout=23626)
02/10/20 19:46:10 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=15095, configuredTimeout=23626) with score: 4214
02/10/20 19:46:10 INFO  [pacman.optimization.PacmanOptimization] Evaluation [51]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=23, bigDots=3, lives=4, gamePlayTimeout=23626)
02/10/20 19:46:24 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=14156, configuredTimeout=23626) with score: 4405
02/10/20 19:46:24 INFO  [pacman.optimization.PacmanOptimization] Evaluation [52]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=21, bigDots=3, lives=4, gamePlayTimeout=23626)
02/10/20 19:46:35 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=10897, configuredTimeout=23626) with score: 4272
02/10/20 19:46:35 INFO  [pacman.optimization.PacmanOptimization] Evaluation [53]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=3, lives=4, gamePlayTimeout=23726)
02/10/20 19:46:47 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=12307, configuredTimeout=23726) with score: 4185
02/10/20 19:46:47 INFO  [pacman.optimization.PacmanOptimization] Evaluation [54]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=22, bigDots=3, lives=4, gamePlayTimeout=23526)
02/10/20 19:47:01 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=13686, configuredTimeout=23526) with score: 4201
02/10/20 19:47:01 INFO  [pacman.optimization.PacmanOptimization] Evaluation [55]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=12, bigDots=5, lives=1, gamePlayTimeout=16121)
02/10/20 19:47:01 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=42, lives=0, gamePlayTime=601, configuredTimeout=16121) with score: 2424
02/10/20 19:47:01 INFO  [pacman.optimization.PacmanOptimization] Evaluation [56]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=12, bigDots=5, lives=1, gamePlayTimeout=16121)
02/10/20 19:47:10 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=8194, configuredTimeout=16121) with score: 4520
02/10/20 19:47:10 INFO  [pacman.optimization.PacmanOptimization] Evaluation [57]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=12, bigDots=5, lives=2, gamePlayTimeout=16121)
02/10/20 19:47:18 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=8, lives=0, gamePlayTime=8201, configuredTimeout=16121) with score: 2840
02/10/20 19:47:18 INFO  [pacman.optimization.PacmanOptimization] Evaluation [58]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=12, bigDots=4, lives=1, gamePlayTimeout=16121)
02/10/20 19:47:24 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=11, lives=0, gamePlayTime=5996, configuredTimeout=16121) with score: 2788
02/10/20 19:47:24 INFO  [pacman.optimization.PacmanOptimization] Evaluation [59]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=13, bigDots=5, lives=1, gamePlayTimeout=16121)
02/10/20 19:47:28 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=12, lives=0, gamePlayTime=4085, configuredTimeout=16121) with score: 2759
02/10/20 19:47:28 INFO  [pacman.optimization.PacmanOptimization] Evaluation [60]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=11, bigDots=5, lives=1, gamePlayTimeout=16121)
02/10/20 19:47:30 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=36, lives=0, gamePlayTime=2101, configuredTimeout=16121) with score: 2499
02/10/20 19:47:30 INFO  [pacman.optimization.PacmanOptimization] Evaluation [61]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=12, bigDots=5, lives=1, gamePlayTimeout=16221)
02/10/20 19:47:34 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=34, lives=0, gamePlayTime=3901, configuredTimeout=16221) with score: 2536
02/10/20 19:47:34 INFO  [pacman.optimization.PacmanOptimization] Evaluation [62]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=12, bigDots=5, lives=1, gamePlayTimeout=16021)
02/10/20 19:47:37 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=23, lives=0, gamePlayTime=2693, configuredTimeout=16021) with score: 2636
02/10/20 19:47:37 INFO  [pacman.optimization.PacmanOptimization] Evaluation [63]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=11, bigDots=4, lives=3, gamePlayTimeout=32542)
02/10/20 19:47:39 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=6, lives=0, gamePlayTime=2496, configuredTimeout=32542) with score: 2639
02/10/20 19:47:39 INFO  [pacman.optimization.PacmanOptimization] Evaluation [64]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=11, bigDots=4, lives=3, gamePlayTimeout=32542)
02/10/20 19:47:51 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=12198, configuredTimeout=32542) with score: 4396
02/10/20 19:47:51 INFO  [pacman.optimization.PacmanOptimization] Evaluation [65]: PacmanOptimizationConfiguration(ghosts=3, dotsPercentage=11, bigDots=4, lives=3, gamePlayTimeout=32542)
02/10/20 19:48:00 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=8, lives=0, gamePlayTime=8831, configuredTimeout=32542) with score: 2682
02/10/20 19:48:00 INFO  [pacman.optimization.PacmanOptimization] Evaluation [66]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=11, bigDots=4, lives=4, gamePlayTimeout=32542)
02/10/20 19:48:04 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=34, lives=0, gamePlayTime=3501, configuredTimeout=32542) with score: 2369
02/10/20 19:48:04 INFO  [pacman.optimization.PacmanOptimization] Evaluation [67]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=11, bigDots=4, lives=2, gamePlayTimeout=32542)
02/10/20 19:48:16 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=12407, configuredTimeout=32542) with score: 4398
02/10/20 19:48:16 INFO  [pacman.optimization.PacmanOptimization] Evaluation [68]: PacmanOptimizationConfiguration(ghosts=4, dotsPercentage=11, bigDots=5, lives=3, gamePlayTimeout=32542)
