1$3$23$5$5$24119$true$0$5$12723$3086
2$4$23$5$5$24119$false$29$0$7594$4244
3$2$23$5$5$24119$true$0$4$14019$3199
4$3$23$5$4$24119$false$4$1$24120$4560
5$3$23$4$5$24119$true$0$3$10165$3260
6$3$24$5$5$24119$false$14$0$5902$4377
7$3$22$5$5$24119$true$0$5$11795$3076
8$3$23$5$5$24219$false$1$5$25990$4207
9$3$23$5$5$24019$true$0$4$8984$3149
10$3$23$5$5$24119$true$0$4$17631$3235
11$4$23$5$5$24119$true$0$3$22116$3379
12$2$23$5$5$24119$true$0$4$12850$3187
13$3$23$5$4$24119$true$0$3$14760$3306
14$3$23$4$5$24119$true$0$1$14400$3502
15$3$24$5$5$24119$false$13$0$11702$4445
16$3$22$5$5$24119$true$0$3$13091$3289
17$3$23$5$5$24219$true$0$4$13172$3189
18$3$23$5$5$24019$true$0$5$7612$3035
19$4$30$2$3$18559$false$25$0$9901$4363
20$5$30$2$3$18559$false$37$0$11286$4257
21$3$30$2$3$18559$true$0$2$16774$3482
22$4$30$2$4$18559$true$0$3$17172$3386
23$4$30$2$2$18559$false$108$0$1702$3451
24$4$30$3$3$18559$true$0$3$12925$3343
25$4$30$1$3$18559$false$6$2$18560$4440
26$4$31$2$3$18559$true$0$1$16685$3581
27$4$29$2$3$18559$false$14$0$18402$4558
28$4$30$2$3$18659$true$0$1$16641$3579
29$4$30$2$3$18459$true$0$1$17473$3590
30$5$13$4$3$35936$true$0$3$7979$3120
31$4$13$4$3$35936$false$1$0$14101$4471
32$5$13$4$4$35936$false$1$3$38362$4414
33$5$13$4$2$35936$false$3$0$9097$4401
34$5$13$5$3$35936$false$16$0$7701$4257
35$5$13$3$3$35936$true$0$3$9861$3139
36$5$14$4$3$35936$true$0$1$11408$3354
37$5$12$4$3$35936$false$3$0$7301$4383
38$5$13$4$3$36036$true$0$1$8995$3329
39$5$13$4$3$35836$false$8$0$9295$4354
40$5$13$4$3$35936$true$0$1$12404$3364
41$4$13$4$3$35936$false$1$0$9842$4429
42$5$13$4$4$35936$true$0$4$7686$3017
43$5$13$4$2$35936$false$24$0$5502$4155
44$5$13$5$3$35936$true$0$2$8695$3227
45$5$13$3$3$35936$true$0$1$10384$3344
46$5$14$4$3$35936$true$0$2$13129$3271
47$5$12$4$3$35936$false$1$0$7299$4403
48$5$13$4$3$36036$false$21$0$8302$4212
49$5$13$4$3$35836$false$9$0$6601$4317
50$4$39$4$2$35999$false$51$0$6195$3891
51$5$39$4$2$35999$false$2$0$11385$4433
52$3$39$4$2$35999$false$44$0$8002$3980
53$4$39$4$3$35999$false$19$0$15003$4300
54$4$39$4$1$35999$false$29$0$11998$4169
55$4$39$5$2$35999$false$42$0$11480$4034
56$4$39$3$2$35999$false$34$0$10893$4108
57$4$40$4$2$35999$false$98$0$4603$3406
58$4$38$4$2$35999$false$2$0$11005$4430
59$4$39$4$2$36099$false$23$0$11699$4226
60$4$39$4$2$35899$true$0$2$10501$3246
61$2$20$1$4$12481$false$13$2$12482$4370
62$3$20$1$4$12481$false$6$4$12482$4240
63$1$20$1$4$12481$false$29$3$12482$4110
64$2$20$1$5$12481$false$35$5$12482$3850
65$2$20$1$3$12481$false$5$3$12482$4350
66$2$20$2$4$12481$false$2$4$12482$4280
67$2$21$1$4$12481$false$7$4$12482$4230
68$2$19$1$4$12481$false$19$3$12482$4210
69$2$20$1$4$12581$false$17$4$12582$4130
70$2$20$1$4$12381$false$13$2$12382$4370
71$2$42$4$1$18236$false$49$0$7802$4105
72$3$42$4$1$18236$false$62$0$6402$3961
73$1$42$4$1$18236$false$84$0$5503$3732
74$2$42$4$2$18236$true$0$2$13698$3454
75$2$42$5$1$18236$false$23$0$12301$4410
76$2$42$3$1$18236$false$67$0$4997$3897
77$2$43$4$1$18236$false$52$0$6603$4063
78$2$41$4$1$18236$false$3$1$18237$4570
79$2$42$4$1$18336$false$43$0$10503$4191
80$2$42$4$1$18136$false$70$0$9902$3917
81$1$41$1$5$37569$true$0$4$22186$3146
82$2$41$1$5$37569$false$19$0$25201$4386
83$1$41$1$4$37569$true$0$4$22817$3152
84$1$41$2$5$37569$true$0$5$18797$3012
85$1$42$1$5$37569$true$0$5$23789$3062
86$1$40$1$5$37569$true$0$3$21386$3238
87$1$41$1$5$37669$true$0$4$21686$3140
88$1$41$1$5$37469$true$0$5$20902$3034
89$2$14$1$3$28265$false$47$0$3802$3985
90$3$14$1$3$28265$false$17$0$10801$4355
91$1$14$1$3$28265$true$0$3$17960$3296
92$2$14$1$4$28265$false$1$4$30232$4309
93$2$14$1$2$28265$true$0$1$14672$3464
94$2$14$2$3$28265$true$0$2$13298$3350
95$2$15$1$3$28265$true$0$1$16952$3486
96$2$13$1$3$28265$false$9$0$14701$4474
97$2$14$1$3$28365$true$0$2$20543$3421
98$2$14$1$3$28165$true$0$3$16664$3284
99$3$18$2$5$21970$true$0$4$15123$3231
100$4$18$2$5$21970$true$0$5$11695$3097
101$2$18$2$5$21970$false$1$4$22081$4291
102$3$18$2$4$21970$true$0$3$12166$3301
103$3$18$3$5$21970$true$0$3$17799$3358
104$3$18$1$5$21970$true$0$5$16794$3148
105$3$19$2$5$21970$true$0$5$8072$3061
106$3$17$2$5$21970$true$0$5$11398$3094
107$3$18$2$5$22070$false$8$0$15501$4554
108$3$18$2$5$21870$true$0$5$14785$3129
109$2$13$4$3$13937$true$0$2$4698$3407
110$3$13$4$3$13937$true$0$3$9720$3357
111$1$13$4$3$13937$false$10$0$3396$4494
112$2$13$4$4$13937$false$6$2$13938$4440
113$2$13$4$2$13937$false$8$0$6301$4543
114$2$13$5$3$13937$true$0$2$5097$3411
115$2$13$3$3$13937$true$0$3$7796$3338
116$2$14$4$3$13937$false$1$2$15805$4508
117$2$12$4$3$13937$true$0$2$3803$3398
118$2$13$4$3$14037$true$0$2$8100$3440
119$2$13$4$3$13837$false$31$2$13838$4190
120$3$29$3$4$33436$true$0$3$21100$3276
121$4$29$3$4$33436$true$0$3$14183$3207
122$2$29$3$4$33436$true$0$4$15002$3115
123$3$29$3$5$33436$true$0$2$19999$3365
124$3$29$3$3$33436$false$5$0$17102$4486
125$3$29$4$4$33436$true$0$3$10475$3170
126$3$29$2$4$33436$true$0$2$23779$3403
127$3$30$3$4$33436$false$22$0$11303$4258
128$3$28$3$4$33436$true$0$3$17084$3236
129$3$29$3$4$33536$true$0$3$14279$3207
130$3$29$3$4$33336$true$0$2$18792$3354
131$4$12$4$2$35475$true$0$1$8576$3331
132$5$12$4$2$35475$false$13$0$4672$4261
133$3$12$4$2$35475$true$0$1$11000$3355
134$4$12$4$3$35475$true$0$3$2187$3067
135$4$12$4$1$35475$false$38$0$1601$3981
136$4$12$5$2$35475$true$0$2$7494$3220
137$4$12$3$2$35475$true$0$2$9145$3236
138$4$13$4$2$35475$true$0$1$12095$3366
139$4$11$4$2$35475$false$40$0$601$3951
140$4$12$4$2$35575$false$3$0$10092$4415
141$4$12$4$2$35375$false$6$0$10701$4393
142$3$22$1$1$28226$false$68$0$3602$3773
143$4$22$1$1$28226$false$16$0$13502$4392
144$2$22$1$1$28226$false$4$0$15486$4532
145$3$22$1$2$28226$false$66$0$4002$3797
146$3$22$2$1$28226$false$23$0$10301$4290
147$3$23$1$1$28226$false$23$0$8986$4277
148$3$21$1$1$28226$false$68$0$3002$3767
149$3$22$1$1$28326$false$65$0$4302$3809
150$3$22$1$1$28126$true$0$1$16534$3484
151$2$40$3$5$23199$true$0$4$17098$3238
152$3$40$3$5$23199$true$0$3$21910$3387
153$1$40$3$5$23199$true$0$5$14287$3110
154$2$40$3$4$23199$true$0$1$19230$3560
155$2$40$4$5$23199$true$0$5$16564$3133
156$2$40$2$5$23199$true$0$5$17173$3139
157$2$41$3$5$23199$true$0$4$19795$3265
158$2$39$3$5$23199$true$0$5$16859$3136
159$2$40$3$5$23299$true$0$3$15085$3317
160$2$40$3$5$23099$true$0$4$13418$3203
161$3$12$2$5$23518$true$0$4$13772$3202
162$4$12$2$5$23518$true$0$2$20891$3473
163$2$12$2$5$23518$true$0$3$8401$3248
164$3$12$2$4$23518$false$1$2$23519$4490
165$3$12$3$5$23518$true$0$4$7486$3139
166$3$12$1$5$23518$false$20$0$12786$4392
167$3$13$2$5$23518$false$13$0$11901$4453
168$3$11$2$5$23518$true$0$5$8116$3045
169$3$12$2$5$23618$true$0$5$14371$3107
170$3$12$2$5$23418$false$2$0$13601$4581
171$2$37$2$4$31761$true$0$4$14686$3129
172$3$37$2$4$31761$true$0$2$21754$3399
173$1$37$2$4$31761$true$0$3$14774$3230
174$2$37$2$5$31761$true$0$3$19873$3281
175$2$37$2$3$31761$false$21$2$31762$4290
176$2$37$3$4$31761$true$0$4$16579$3148
177$2$37$1$4$31761$true$0$2$21586$3398
178$2$38$2$4$31761$true$0$2$24802$3430
179$2$36$2$4$31761$true$0$3$15375$3236
180$2$37$2$4$31861$true$0$4$16999$3151
181$2$37$2$4$31661$true$0$4$19432$3177
182$5$45$2$1$11238$false$167$0$1704$2934
183$4$45$2$1$11238$false$163$0$2104$2978
184$5$45$2$2$11238$false$18$2$11239$4320
185$5$45$3$1$11238$false$4$1$11239$4560
186$5$45$1$1$11238$false$69$0$7787$3975
187$5$44$2$1$11238$false$155$0$2803$3065
188$5$45$2$1$11338$false$150$0$3704$3123
189$5$45$2$1$11138$false$53$0$11003$4168
190$1$32$4$5$14688$false$11$4$14689$4190
191$2$32$4$5$14688$true$0$5$10789$3161
192$1$32$4$4$14688$false$3$3$14689$4370
193$1$32$5$5$14688$false$12$4$14689$4180
194$1$32$3$5$14688$false$10$4$14689$4200
195$1$33$4$5$14688$false$2$5$14689$4180
196$1$31$4$5$14688$true$0$5$12897$3182
197$1$32$4$5$14788$true$0$4$12818$3280
198$1$32$4$5$14588$false$12$5$14590$4080
199$4$45$3$1$24007$false$20$0$11897$4378
200$5$45$3$1$24007$false$76$0$4499$3744
201$3$45$3$1$24007$false$10$0$12796$4487
202$4$45$3$2$24007$false$64$0$8003$3899
203$4$45$4$1$24007$false$36$0$9501$4194
204$4$45$2$1$24007$false$4$0$14591$4565
205$4$44$3$1$24007$false$3$0$11286$4542
206$4$45$3$1$24107$false$155$0$4088$2949
207$4$45$3$1$23907$false$57$0$7199$3962
208$1$33$1$1$20339$true$0$1$21361$3610
209$2$33$1$1$20339$false$58$0$11902$4035
210$1$33$1$2$20339$false$2$1$20340$4580
211$1$33$2$1$20339$true$0$1$18397$3580
212$1$34$1$1$20339$true$0$1$19504$3591
213$1$32$1$1$20339$false$112$0$2903$3405
214$1$33$1$1$20439$true$0$1$19999$3595
215$1$33$1$1$20239$false$19$0$13202$4439
216$5$19$4$5$14016$true$0$3$13027$3390
217$4$19$4$5$14016$false$74$0$102$3820
218$5$19$4$4$14016$false$2$0$9701$4636
219$5$19$5$5$14016$true$0$5$11626$3176
220$5$19$3$5$14016$false$15$0$10601$4515
221$5$20$4$5$14016$false$2$0$12403$4663
222$5$18$4$5$14016$false$69$0$102$3870
223$5$19$4$5$14116$true$0$3$9331$3352
224$5$19$4$5$13916$false$1$2$15627$4507
225$4$40$4$1$11134$false$163$0$103$2959
226$5$40$4$1$11134$false$153$0$903$3067
227$3$40$4$1$11134$false$98$0$3987$3648
228$4$40$4$2$11134$false$69$0$5703$3955
229$4$40$5$1$11134$false$50$0$6002$4148
230$4$40$3$1$11134$false$61$0$8903$4067
231$4$41$4$1$11134$false$65$0$5901$3997
232$4$39$4$1$11134$false$72$0$4502$3913
233$4$40$4$1$11234$false$47$0$9002$4207
234$4$40$4$1$11034$false$44$0$8674$4236
235$2$38$5$4$15004$true$0$4$11482$3264
236$3$38$5$4$15004$false$22$4$15005$4080
237$1$38$5$4$15004$true$0$2$9599$3445
238$2$38$5$5$15004$true$0$3$10109$3351
239$2$38$5$3$15004$false$21$0$11999$4459
240$2$38$4$4$15004$false$15$3$15005$4250
241$2$39$5$4$15004$false$13$3$15005$4270
242$2$37$5$4$15004$false$9$4$15005$4210
243$2$38$5$4$15104$false$6$3$15105$4340
244$2$38$5$4$14904$false$14$2$14905$4360
245$3$15$5$1$36379$false$41$0$4101$3967
246$4$15$5$1$36379$true$0$1$4299$3279
247$2$15$5$1$36379$false$14$0$3201$4228
248$3$15$5$2$36379$true$0$1$4101$3277
249$3$15$4$1$36379$false$6$0$8601$4362
250$3$16$5$1$36379$false$19$0$4601$4192
251$3$14$5$1$36379$false$41$0$3602$3962
252$3$15$5$1$36479$true$0$1$4297$3278
253$3$15$5$1$36279$false$33$0$1995$4027
254$2$19$2$1$18323$true$0$1$17063$3587
255$3$19$2$1$18323$true$0$1$11399$3530
256$1$19$2$1$18323$true$0$1$14354$3560
257$2$19$2$2$18323$false$65$0$3102$3897
258$2$19$3$1$18323$false$32$0$6586$4262
259$2$19$1$1$18323$false$52$0$5202$4048
260$2$20$2$1$18323$true$0$1$11773$3534
261$2$18$2$1$18323$false$28$0$3701$4273
262$2$19$2$1$18423$true$0$1$12292$3538
263$2$19$2$1$18223$false$71$0$1402$3821
264$4$33$3$3$17148$false$22$0$10573$4414
265$5$33$3$3$17148$false$10$3$17149$4300
266$3$33$3$3$17148$true$0$3$15522$3383
267$4$33$3$4$17148$false$7$2$17149$4430
268$4$33$3$2$17148$true$0$2$17040$3498
269$4$33$4$3$17148$false$3$0$15786$4656
270$4$33$2$3$17148$false$19$2$17149$4310
271$4$34$3$3$17148$false$8$2$17149$4420
272$4$32$3$3$17148$false$10$1$17149$4500
273$4$33$3$3$17248$true$0$3$12510$3352
274$4$33$3$3$17048$true$0$1$16897$3598
275$4$43$4$1$14712$false$169$0$804$2870
276$5$43$4$1$14712$false$97$0$1403$3596
277$3$43$4$1$14712$false$43$0$10903$4231
278$4$43$4$2$14712$false$121$0$7903$3421
279$4$43$5$1$14712$true$0$1$9373$3546
280$4$43$3$1$14712$false$144$0$4103$3153
281$4$44$4$1$14712$false$132$0$6203$3294
282$4$42$4$1$14712$false$60$0$5703$4009
283$4$43$4$1$14812$false$26$0$14679$4438
284$4$43$4$1$14612$false$4$1$14613$4560
285$2$18$2$1$33185$true$0$1$13009$3398
286$3$18$2$1$33185$false$40$0$7601$4044
287$1$18$2$1$33185$false$1$0$10075$4458
288$2$18$2$2$33185$true$0$1$17594$3444
289$2$18$3$1$33185$true$0$1$17362$3441
290$2$18$1$1$33185$false$4$0$16386$4492
291$2$19$2$1$33185$false$2$0$12473$4472
292$2$17$2$1$33185$true$0$1$14395$3412
293$2$18$2$1$33285$false$25$0$7402$4191
294$2$18$2$1$33085$false$69$0$803$3687
295$2$21$1$1$22874$true$0$1$18300$3554
296$3$21$1$1$22874$false$32$0$12102$4272
297$1$21$1$1$22874$false$7$0$15403$4555
298$2$21$1$2$22874$false$25$0$8086$4302
299$2$21$2$1$22874$false$54$0$1786$3949
300$2$22$1$1$22874$false$51$0$6902$4030
301$2$20$1$1$22874$true$0$1$18093$3552
302$2$21$1$1$22974$false$18$0$10486$4395
303$2$21$1$1$22774$false$50$0$6602$4038
304$5$19$5$5$25943$false$2$0$12503$4545
305$4$19$5$5$25943$true$0$4$10099$3141
306$5$19$5$4$25943$true$0$3$17397$3314
307$5$19$4$5$25943$true$0$4$10559$3146
308$5$20$5$5$25943$true$0$2$17926$3419
309$5$18$5$5$25943$true$0$4$7601$3116
310$5$19$5$5$26043$false$1$3$26707$4396
311$5$19$5$5$25843$true$0$4$10781$3149
312$4$26$1$2$36962$false$58$0$3486$3785
313$5$26$1$2$36962$true$0$1$17188$3402
314$3$26$1$2$36962$true$0$2$23789$3368
315$4$26$1$3$36962$false$11$0$15387$4374
316$4$26$1$1$36962$false$92$0$2302$3433
317$4$26$2$2$36962$false$36$0$8986$4060
318$4$27$1$2$36962$false$45$0$12301$4003
319$4$25$1$2$36962$false$70$0$5702$3687
320$4$26$1$2$37062$false$40$0$14004$4069
321$4$26$1$2$36862$true$0$1$19287$3424
322$5$34$3$5$34059$false$49$0$9686$3966
323$4$34$3$5$34059$true$0$2$16843$3327
324$5$34$3$4$34059$false$135$0$303$3012
325$5$34$4$5$34059$true$0$3$15304$3212
326$5$34$2$5$34059$false$119$0$2803$3197
327$5$35$3$5$34059$true$0$3$12842$3187
328$5$33$3$5$34059$false$61$0$6195$3811
329$5$34$3$5$34159$false$42$0$7702$4015
330$5$34$3$5$33959$false$82$0$9803$3638
331$4$25$1$2$33363$false$59$0$7902$3855
332$5$25$1$2$33363$true$0$1$19969$3466
333$3$25$1$2$33363$false$33$0$8502$4121
334$4$25$1$3$33363$true$0$1$20588$3472
335$4$25$1$1$33363$false$25$0$15203$4268
336$4$25$2$2$33363$true$0$1$19792$3464
337$4$26$1$2$33363$false$76$0$4702$3653
338$4$24$1$2$33363$false$40$0$11201$4078
339$4$25$1$2$33463$false$68$0$5803$3743
340$4$25$1$2$33263$false$20$0$11002$4277
341$5$34$4$3$21886$true$0$1$18598$3567
342$4$34$4$3$21886$false$25$0$10504$4336
343$5$34$4$4$21886$false$13$0$14564$4496
344$5$34$4$2$21886$true$0$1$15209$3533
345$5$34$5$3$21886$true$0$2$13936$3420
346$5$34$3$3$21886$false$23$0$13103$4382
347$5$35$4$3$21886$false$62$0$7503$3936
348$5$33$4$3$21886$false$92$0$8203$3643
349$5$34$4$3$21986$false$39$0$9396$4184
350$5$34$4$3$21786$true$0$3$15191$3334
351$1$17$3$3$30907$true$0$2$16696$3357
352$2$17$3$3$30907$true$0$3$13703$3227
353$1$17$3$4$30907$true$0$3$17158$3262
354$1$17$3$2$30907$true$0$2$15970$3350
355$1$17$4$3$30907$true$0$3$12001$3210
356$1$17$2$3$30907$true$0$3$10575$3196
357$1$18$3$3$30907$true$0$3$11785$3208
358$1$16$3$3$30907$true$0$2$16599$3356
359$1$17$3$3$31007$true$0$3$16093$3250
360$1$17$3$3$30807$true$0$3$8863$3180
361$4$21$3$5$25312$true$0$3$15899$3305
362$5$21$3$5$25312$false$13$0$15148$4468
363$3$21$3$5$25312$true$0$4$15695$3203
364$4$21$3$4$25312$true$0$4$13979$3186
365$4$21$4$5$25312$true$0$2$18055$3427
366$4$21$2$5$25312$true$0$4$17272$3219
367$4$22$3$5$25312$true$0$5$12274$3069
368$4$20$3$5$25312$true$0$5$9597$3042
369$4$21$3$5$25412$false$8$0$11207$4477
370$4$21$3$5$25212$false$11$0$11587$4453
371$2$42$1$3$33656$true$0$1$20704$3470
372$3$42$1$3$33656$false$4$0$21805$4541
373$1$42$1$3$33656$true$0$3$22339$3286
374$2$42$1$4$33656$true$0$1$23245$3495
375$2$42$1$2$33656$true$0$1$23086$3494
376$2$42$2$3$33656$true$0$2$16675$3330
377$2$43$1$3$33656$true$0$2$22198$3385
378$2$41$1$3$33656$false$139$0$3403$3007
379$2$42$1$3$33756$true$0$1$22988$3492
380$2$42$1$3$33556$false$54$0$11303$3937
381$4$23$1$5$28979$true$0$4$17471$3184
382$5$23$1$5$28979$false$11$0$15104$4451
383$3$23$1$5$28979$true$0$3$17887$3289
384$4$23$1$4$28979$true$0$1$23462$3544
385$4$23$2$5$28979$true$0$1$14674$3456
386$4$24$1$5$28979$true$0$4$19587$3206
387$4$22$1$5$28979$false$34$0$11402$4184
388$4$23$1$5$29079$true$0$3$17694$3286
389$4$23$1$5$28879$false$5$0$21603$4577
390$4$21$1$4$13305$false$83$0$102$3737
391$5$21$1$4$13305$false$47$0$8501$4181
392$3$21$1$4$13305$false$21$4$13306$4090
