1$1$38$3$1$74492$false$26$1$74602$
182$2$22$2$2$48600$false$21$1$48614$
183$2$22$3$3$48600$false$15$3$48675$
184$2$22$1$3$48600$false$17$3$48809$
185$2$23$2$3$48600$false$29$2$48634$
186$2$21$2$3$48600$false$37$1$48746$
187$2$22$2$3$49600$false$28$2$49693$
188$2$22$2$3$47600$false$12$3$47754$
189$3$39$3$1$52912$false$41$1$53067$
190$4$39$3$1$52912$false$85$0$27766$
191$2$39$3$1$52912$false$47$1$53090$
192$3$39$3$2$52912$false$49$1$53078$
193$3$39$4$1$52912$false$56$1$53066$
194$3$39$2$1$52912$false$62$0$49834$
195$3$40$3$1$52912$false$45$1$53038$
196$3$38$3$1$52912$false$19$1$52984$
197$3$39$3$1$53912$false$133$0$13580$
198$3$39$3$1$51912$false$55$1$51986$
199$2$36$5$2$47082$false$29$2$47263$
200$3$36$5$2$47082$false$85$0$24677$
201$1$36$5$2$47082$false$52$2$47161$
202$2$36$5$3$47082$false$65$3$47102$
203$2$36$5$1$47082$false$46$1$47140$
204$2$36$4$2$47082$false$48$2$47138$
205$2$37$5$2$47082$false$46$2$47193$
206$2$35$5$2$47082$false$84$0$29856$
207$2$36$5$2$48082$false$148$0$818$
208$2$36$5$2$46082$false$75$2$46103$
209$5$16$3$5$112665$true$0$1$71360$
210$4$16$3$5$112665$false$14$0$50157$
211$5$16$3$4$112665$false$8$0$51285$
212$5$16$4$5$112665$false$2$0$71793$
213$5$16$2$5$112665$true$0$1$73942$
214$5$17$3$5$112665$true$0$5$59877$
215$5$15$3$5$112665$false$16$0$30602$
216$5$16$3$5$113665$false$2$0$72751$
217$5$16$3$5$111665$false$4$0$69445$
218$3$38$5$5$35733$false$90$5$35877$
219$4$38$5$5$35733$false$78$5$35765$
220$2$38$5$5$35733$false$72$5$35766$
221$3$38$5$4$35733$false$119$0$18775$
222$3$38$4$5$35733$false$74$5$35741$
223$3$39$5$5$35733$false$81$5$35854$
224$3$37$5$5$35733$false$80$5$35939$
225$3$38$5$5$36733$false$58$3$36789$
226$3$38$5$5$34733$false$63$3$34939$
227$5$15$1$4$41623$false$21$4$41692$
228$4$15$1$4$41623$false$21$4$41643$
229$5$15$1$5$41623$false$12$5$41653$
230$5$15$1$3$41623$false$14$1$41714$
231$5$15$2$4$41623$false$21$0$33876$
232$5$16$1$4$41623$false$21$2$41760$
233$5$14$1$4$41623$false$45$0$6648$
234$5$15$1$4$42623$false$49$0$31972$
235$5$15$1$4$40623$false$25$4$40713$
236$4$34$3$1$77122$false$117$0$14850$
237$5$34$3$1$77122$false$86$0$24860$
238$3$34$3$1$77122$false$15$0$73400$
239$4$34$3$2$77122$false$50$0$29259$
240$4$34$4$1$77122$false$43$0$47179$
241$4$34$2$1$77122$false$137$0$631$
242$4$35$3$1$77122$false$139$0$1882$
243$4$33$3$1$77122$false$55$0$49386$
244$4$34$3$1$78122$false$32$0$68808$
245$4$34$3$1$76122$false$33$0$56186$
246$1$27$5$2$38482$false$39$2$38625$
247$2$27$5$2$38482$false$43$1$38562$
248$1$27$5$3$38482$false$28$3$38542$
249$1$27$5$1$38482$false$41$1$38603$
250$1$27$4$2$38482$false$48$2$38493$
251$1$28$5$2$38482$false$47$2$38558$
252$1$26$5$2$38482$false$43$2$38509$
253$1$27$5$2$39482$false$34$2$39493$
254$1$27$5$2$37482$false$56$2$37603$
255$1$16$1$4$37623$false$32$4$37669$
256$2$16$1$4$37623$false$25$3$37705$
257$1$16$1$5$37623$false$19$5$37632$
258$1$16$1$3$37623$false$17$3$37635$
259$1$16$2$4$37623$false$28$4$37680$
260$1$17$1$4$37623$false$25$4$37691$
261$1$15$1$4$37623$false$29$2$37645$
262$1$16$1$4$38623$false$35$4$38687$
263$1$16$1$4$36623$false$33$4$36812$
264$1$25$2$4$54712$false$34$4$54885$
265$2$25$2$4$54712$false$20$2$54902$
266$1$25$2$5$54712$false$25$5$54807$
267$1$25$2$3$54712$false$33$3$54871$
268$1$25$3$4$54712$false$25$3$54732$
269$1$25$1$4$54712$false$21$4$54855$
270$1$26$2$4$54712$false$13$4$54869$
271$1$24$2$4$54712$false$34$4$54727$
272$1$25$2$4$55712$false$11$4$55738$
273$1$25$2$4$53712$false$30$4$53788$
274$3$19$5$4$78795$false$50$0$31056$
275$4$19$5$4$78795$false$59$0$21635$
276$2$19$5$4$78795$true$0$3$70609$
277$3$19$5$5$78795$true$0$2$71743$
278$3$19$5$3$78795$true$0$3$66918$
279$3$19$4$4$78795$true$0$3$71532$
280$3$20$5$4$78795$false$42$0$25612$
281$3$18$5$4$78795$false$65$0$4544$
282$3$19$5$4$79795$true$0$1$76110$
283$3$19$5$4$77795$false$5$2$77813$
284$3$19$5$4$78795$true$0$3$63058$
285$4$19$5$4$78795$true$0$1$73154$
286$2$19$5$4$78795$true$0$3$81807$
287$3$19$5$5$78795$true$0$3$66347$
288$3$19$5$3$78795$false$3$0$68160$
289$3$19$4$4$78795$false$6$0$78199$
290$3$20$5$4$78795$false$4$0$70660$
291$3$18$5$4$78795$true$0$3$65355$
292$3$19$5$4$79795$false$6$3$79798$
293$3$19$5$4$77795$false$5$2$77796$
294$5$18$2$3$104396$true$0$1$79224$
295$4$18$2$3$104396$false$8$0$54460$
296$5$18$2$4$104396$false$2$0$73428$
297$5$18$2$2$104396$false$36$0$26793$
298$5$18$3$3$104396$false$23$0$27013$
299$5$18$1$3$104396$false$17$0$54605$
300$5$19$2$3$104396$false$35$0$26867$
301$5$17$2$3$104396$false$15$0$47421$
302$5$18$2$3$105396$false$32$0$31835$
303$5$18$2$3$103396$false$42$0$26922$
304$2$23$5$5$116968$true$0$2$97766$
305$3$23$5$5$116968$true$0$3$83051$
306$1$23$5$5$116968$true$0$3$77970$
307$2$23$5$4$116968$true$0$2$71892$
308$2$23$4$5$116968$true$0$1$87001$
309$2$24$5$5$116968$true$0$3$87680$
310$2$22$5$5$116968$true$0$4$75093$
311$2$23$5$5$117968$true$0$3$83656$
312$2$23$5$5$115968$false$31$5$116052$
313$3$27$1$1$104353$false$54$0$29373$
314$4$27$1$1$104353$false$66$0$32190$
315$2$27$1$1$104353$false$32$0$53463$
316$3$27$1$2$104353$false$105$0$3325$
317$3$27$2$1$104353$false$45$0$37212$
318$3$28$1$1$104353$false$54$0$38486$
319$3$26$1$1$104353$false$93$0$8134$
320$3$27$1$1$105353$false$73$0$23979$
321$3$27$1$1$103353$false$50$0$42174$
322$4$12$4$2$53004$false$6$2$53114$
323$5$12$4$2$53004$false$35$0$12420$
324$3$12$4$2$53004$false$42$0$4952$
325$4$12$4$3$53004$false$6$2$53069$
326$4$12$4$1$53004$false$8$0$41717$
327$4$12$5$2$53004$false$45$0$824$
328$4$12$3$2$53004$false$6$0$42304$
329$4$13$4$2$53004$false$48$0$2492$
330$4$11$4$2$53004$false$31$0$12457$
331$4$12$4$2$54004$false$21$0$20919$
332$4$12$4$2$52004$false$15$0$32528$
333$3$39$3$4$54954$false$29$4$55059$
334$4$39$3$4$54954$false$62$1$55026$
335$2$39$3$4$54954$false$126$0$17988$
336$3$39$3$5$54954$false$59$3$55001$
337$3$39$3$3$54954$false$31$1$55090$
338$3$39$4$4$54954$false$48$4$55111$
339$3$39$2$4$54954$false$94$0$36281$
340$3$40$3$4$54954$false$64$2$55081$
341$3$38$3$4$54954$false$50$3$55072$
342$3$39$3$4$55954$false$31$4$56001$
343$3$39$3$4$53954$false$56$4$54025$
344$1$15$3$1$103751$false$33$0$15793$
345$2$15$3$1$103751$false$3$0$54385$
346$1$15$3$2$103751$true$0$2$63262$
347$1$15$4$1$103751$false$6$0$46381$
348$1$15$2$1$103751$false$9$1$103768$
349$1$16$3$1$103751$false$18$0$43441$
350$1$14$3$1$103751$true$0$1$68162$
351$1$15$3$1$104751$false$4$0$63043$
352$1$15$3$1$102751$false$2$0$69368$
353$1$29$5$4$86129$false$2$2$86165$
354$2$29$5$4$86129$false$51$0$35808$
355$1$29$5$5$86129$false$2$5$86235$
356$1$29$5$3$86129$true$0$2$85491$
357$1$29$4$4$86129$true$0$1$77908$
358$1$30$5$4$86129$true$0$2$85037$
359$1$28$5$4$86129$true$0$4$80849$
360$1$29$5$4$87129$false$1$4$87220$
361$1$29$5$4$85129$false$1$2$92470$
362$5$11$2$3$77894$false$2$0$57420$
363$4$11$2$3$77894$false$15$-1$34208$
364$5$11$2$4$77894$true$0$2$52871$
365$5$11$2$2$77894$false$34$0$7855$
366$5$11$3$3$77894$false$14$0$28853$
367$5$11$1$3$77894$false$14$0$49310$
368$5$12$2$3$77894$false$1$1$79356$
369$5$10$2$3$77894$false$35$0$1044$
370$5$11$2$3$78894$false$36$0$7273$
371$5$11$2$3$76894$false$29$0$23900$
372$3$34$4$2$48946$false$46$1$49136$
373$4$34$4$2$48946$false$46$2$49051$
374$2$34$4$2$48946$false$128$0$7921$
375$3$34$4$3$48946$false$39$3$49064$
376$3$34$4$1$48946$false$78$0$28418$
377$3$34$5$2$48946$false$33$2$49122$
378$3$34$3$2$48946$false$39$2$48955$
379$3$35$4$2$48946$false$29$2$49030$
380$3$33$4$2$48946$false$67$0$33607$
381$3$34$4$2$49946$false$67$1$50117$
382$3$34$4$2$47946$false$58$1$48139$
383$5$33$2$4$98300$false$112$0$13804$
384$4$33$2$4$98300$false$11$0$87931$
385$5$33$2$5$98300$false$128$0$3549$
386$5$33$2$3$98300$false$111$0$14818$
387$5$33$3$4$98300$false$27$0$57192$
388$5$33$1$4$98300$false$86$0$30086$
389$5$34$2$4$98300$false$26$0$69641$
390$5$32$2$4$98300$false$61$0$40497$
391$5$33$2$4$99300$false$90$0$27102$
392$5$33$2$4$97300$false$106$0$20002$
393$3$19$2$3$52189$false$15$1$52359$
394$4$19$2$3$52189$false$29$0$35418$
395$2$19$2$3$52189$false$37$0$28216$
396$3$19$2$4$52189$false$14$2$52360$
397$3$19$2$2$52189$false$18$2$52362$
398$3$19$3$3$52189$false$27$0$46125$
399$3$19$1$3$52189$false$47$0$28898$
400$3$20$2$3$52189$false$22$3$52210$
401$3$18$2$3$52189$false$15$1$52266$
402$3$19$2$3$53189$false$14$0$51220$
403$3$19$2$3$51189$false$16$3$51220$
404$1$21$3$1$102860$false$58$0$25172$
405$2$21$3$1$102860$true$0$1$76027$
406$1$21$3$2$102860$false$9$0$58170$
407$1$21$4$1$102860$true$0$1$79862$
408$1$21$2$1$102860$true$0$1$77834$
409$1$22$3$1$102860$true$0$1$82160$
410$1$20$3$1$102860$false$42$0$23058$
411$1$21$3$1$103860$false$48$0$27677$
412$1$21$3$1$101860$false$54$0$16050$
413$2$19$5$5$36743$false$27$4$36837$
414$3$19$5$5$36743$false$19$5$36770$
415$1$19$5$5$36743$false$24$5$36816$
416$2$19$5$4$36743$false$34$4$36794$
417$2$19$4$5$36743$false$25$3$36804$
418$2$20$5$5$36743$false$34$5$36871$
419$2$18$5$5$36743$false$41$3$36757$
420$2$19$5$5$37743$false$29$3$37831$
421$2$19$5$5$35743$false$26$5$35863$
422$1$12$3$5$60499$true$0$4$56715$
423$2$12$3$5$60499$false$25$0$31112$
424$1$12$3$4$60499$false$2$4$60528$
425$1$12$4$5$60499$false$1$5$60677$
426$1$12$2$5$60499$false$4$5$60532$
427$1$13$3$5$60499$false$4$5$60598$
428$1$11$3$5$60499$false$3$3$60583$
429$1$12$3$5$61499$false$2$3$61619$
430$1$12$3$5$59499$false$3$5$59523$
431$5$11$5$3$89495$true$0$1$79551$
432$4$11$5$3$89495$false$17$0$30754$
433$5$11$5$4$89495$false$12$0$36266$
434$5$11$5$2$89495$false$16$0$29367$
435$5$11$4$3$89495$false$33$0$10169$
436$5$12$5$3$89495$false$4$0$50011$
437$5$10$5$3$89495$false$36$0$2311$
438$5$11$5$3$90495$false$11$0$59452$
439$5$11$5$3$88495$false$3$0$54201$
440$4$39$3$2$117140$false$112$0$26306$
441$5$39$3$2$117140$false$86$0$39638$
442$3$39$3$2$117140$false$110$0$17990$
443$4$39$3$3$117140$false$78$0$42813$
444$4$39$3$1$117140$false$153$0$2301$
445$4$39$4$2$117140$false$13$0$87612$
446$4$39$2$2$117140$false$137$0$10468$
447$4$40$3$2$117140$false$66$0$40886$
448$4$38$3$2$117140$true$0$2$99787$
449$4$39$3$2$118140$false$77$0$35901$
450$4$39$3$2$116140$false$71$0$47156$
451$3$30$3$3$109268$true$0$3$74175$
452$4$30$3$3$109268$false$20$0$71312$
453$2$30$3$3$109268$true$0$3$91206$
454$3$30$3$4$109268$false$49$0$40011$
455$3$30$3$2$109268$true$0$2$99726$
456$3$30$4$3$109268$true$0$1$82767$
457$3$30$2$3$109268$false$37$0$51003$
458$3$31$3$3$109268$false$38$0$50654$
459$3$29$3$3$109268$false$109$0$27265$
460$3$30$3$3$110268$false$26$0$61264$
461$3$30$3$3$108268$true$0$3$59422$
462$2$38$5$4$112527$true$0$3$93939$
463$3$38$5$4$112527$false$4$0$89929$
464$1$38$5$4$112527$true$0$4$95422$
465$2$38$5$5$112527$true$0$3$89617$
466$2$38$5$3$112527$true$0$2$103846$
467$2$38$4$4$112527$true$0$4$88196$
468$2$39$5$4$112527$true$0$2$84776$
469$2$37$5$4$112527$true$0$2$106595$
470$2$38$5$4$113527$true$0$4$81715$
471$2$38$5$4$111527$true$0$4$93576$
472$3$42$2$5$111402$true$0$1$117039$
473$4$42$2$5$111402$false$35$0$68370$
474$2$42$2$5$111402$true$0$5$92310$
475$3$42$2$4$111402$false$2$0$100138$
476$3$42$3$5$111402$false$22$0$78355$
477$3$42$1$5$111402$false$76$0$54573$
478$3$43$2$5$111402$false$112$0$47403$
479$3$41$2$5$111402$false$85$0$30544$
480$3$42$2$5$112402$false$3$0$83925$
481$3$42$2$5$110402$true$0$1$101547$
482$3$42$2$5$111402$true$0$2$104222$
483$4$42$2$5$111402$true$0$5$92287$
484$2$42$2$5$111402$true$0$1$80696$
485$3$42$2$4$111402$false$126$0$24715$
486$3$42$3$5$111402$false$9$0$86022$
487$3$42$1$5$111402$true$0$3$92626$
488$3$43$2$5$111402$false$67$0$45001$
489$3$41$2$5$111402$false$20$0$84333$
490$3$42$2$5$112402$false$1$2$112528$
491$3$42$2$5$110402$true$0$1$103143$
492$3$19$4$1$49294$false$50$0$21843$
493$4$19$4$1$49294$false$66$0$7695$
494$2$19$4$1$49294$false$26$1$49335$
495$3$19$4$2$49294$false$70$0$5832$
496$3$19$5$1$49294$false$17$1$49501$
497$3$19$3$1$49294$false$14$1$49379$
498$3$20$4$1$49294$false$44$0$23172$
499$3$18$4$1$49294$false$44$0$13771$
500$3$19$4$1$50294$false$40$0$22362$
501$3$19$4$1$48294$false$55$0$17022$
502$5$20$5$2$75209$false$20$0$45678$
503$4$20$5$2$75209$false$33$0$37511$
504$5$20$5$3$75209$false$33$0$23977$
505$5$20$5$1$75209$false$11$0$46900$
506$5$20$4$2$75209$false$74$0$3689$
507$5$21$5$2$75209$false$37$0$28123$
508$5$19$5$2$75209$false$17$0$48937$
509$5$20$5$2$76209$false$33$0$40253$
510$5$20$5$2$74209$false$66$0$10294$
511$1$11$5$3$95936$true$0$3$60293$
512$2$11$5$3$95936$false$12$0$38864$
513$1$11$5$4$95936$true$0$4$54597$
514$1$11$5$2$95936$true$0$2$60007$
515$1$11$4$3$95936$false$40$0$9347$
516$1$12$5$3$95936$true$0$2$55098$
517$1$10$5$3$95936$true$0$2$56353$
518$1$11$5$3$96936$true$0$3$73091$
519$1$11$5$3$94936$true$0$1$82694$
520$2$38$4$2$115742$true$0$1$95189$
521$3$38$4$2$115742$true$0$1$99966$
522$1$38$4$2$115742$true$0$2$92973$
523$2$38$4$3$115742$false$17$0$89162$
524$2$38$4$1$115742$false$40$0$51409$
525$2$38$5$2$115742$true$0$2$89688$
526$2$38$3$2$115742$false$10$0$70923$
527$2$39$4$2$115742$false$20$0$79588$
528$2$37$4$2$115742$false$9$0$80319$
529$2$38$4$2$116742$false$12$0$78205$
530$2$38$4$2$114742$true$0$2$69972$
531$2$19$1$2$68815$false$43$0$30395$
532$3$19$1$2$68815$false$69$0$5420$
533$1$19$1$2$68815$false$5$2$68933$
534$2$19$1$3$68815$false$1$3$69011$
535$2$19$1$1$68815$false$36$0$44689$
536$2$19$2$2$68815$false$43$0$18063$
537$2$20$1$2$68815$false$44$0$44066$
538$2$18$1$2$68815$false$62$0$14537$
539$2$19$1$2$69815$false$56$0$16225$
540$2$19$1$2$67815$false$18$0$63212$
541$2$32$3$3$64578$false$17$3$64730$
542$3$32$3$3$64578$false$75$0$24007$
543$1$32$3$3$64578$false$28$3$64682$
544$2$32$3$4$64578$false$21$4$64719$
545$2$32$3$2$64578$false$28$1$64639$
546$2$32$4$3$64578$false$37$3$64639$
547$2$32$2$3$64578$false$89$0$29378$
548$2$33$3$3$64578$false$21$0$58895$
549$2$31$3$3$64578$false$11$3$64765$
550$2$32$3$3$65578$false$14$3$65783$
551$2$32$3$3$63578$false$23$1$63733$
552$2$44$3$2$94271$false$128$0$18010$
553$3$44$3$2$94271$false$13$2$94292$
554$1$44$3$2$94271$true$0$2$93670$
555$2$44$3$3$94271$false$77$0$52036$
556$2$44$3$1$94271$false$108$0$21984$
557$2$44$4$2$94271$false$71$0$45817$
558$2$44$2$2$94271$false$11$2$94329$
559$2$45$3$2$94271$true$0$2$83939$
560$2$43$3$2$94271$false$19$0$74618$
561$2$44$3$2$95271$false$175$0$2946$
562$2$44$3$2$93271$false$47$0$58092$
563$3$29$2$5$61776$false$44$0$49885$
564$4$29$2$5$61776$false$74$0$30346$
565$2$29$2$5$61776$false$25$5$61954$
566$3$29$2$4$61776$false$20$1$61903$
567$3$29$3$5$61776$false$21$1$61783$
568$3$29$1$5$61776$false$25$2$61825$
569$3$30$2$5$61776$false$14$3$61958$
570$3$28$2$5$61776$false$37$0$60778$
571$3$29$2$5$62776$false$34$3$62959$
572$3$29$2$5$60776$false$40$0$50080$
573$3$39$2$2$46394$false$76$2$46412$
574$4$39$2$2$46394$false$72$0$42091$
575$2$39$2$2$46394$false$98$0$25527$
576$3$39$2$3$46394$false$44$1$46551$
577$3$39$2$1$46394$false$85$1$46449$
578$3$39$3$2$46394$false$73$2$46418$
579$3$39$1$2$46394$false$72$2$46469$
580$3$40$2$2$46394$false$102$0$21729$
581$3$38$2$2$46394$false$54$2$46546$
582$3$39$2$2$47394$false$71$0$38108$
583$3$39$2$2$45394$false$99$0$33913$
584$5$35$2$2$111846$false$78$0$30165$
585$4$35$2$2$111846$false$132$0$5459$
586$5$35$2$3$111846$false$7$0$84316$
587$5$35$2$1$111846$false$65$0$41928$
588$5$35$3$2$111846$false$66$0$38817$
589$5$35$1$2$111846$false$69$0$35042$
590$5$36$2$2$111846$false$95$0$18819$
591$5$34$2$2$111846$false$47$0$51135$
592$5$35$2$2$112846$false$40$0$48398$
593$5$35$2$2$110846$false$113$0$17106$
594$2$36$5$5$86911$false$5$5$87079$
595$3$36$5$5$86911$false$2$3$86956$
596$1$36$5$5$86911$false$11$3$86914$
597$2$36$5$4$86911$false$3$3$86951$
598$2$36$4$5$86911$true$0$5$81054$
599$2$37$5$5$86911$true$0$2$84657$
600$2$35$5$5$86911$false$32$2$86937$
601$2$36$5$5$87911$false$15$3$88040$
602$2$36$5$5$85911$false$38$0$75763$
603$3$38$2$2$47880$false$116$0$22605$
604$4$38$2$2$47880$false$106$0$14675$
605$2$38$2$2$47880$false$50$2$48081$
606$3$38$2$3$47880$false$93$0$23617$
607$3$38$2$1$47880$false$56$1$47982$
