27/09/20 17:20:00 INFO  [pacman.optimization.PacmanOptimization] Evaluation [1]: PacmanOptimizationConfiguration(ghosts=5, dotsPercentage=22, bigDots=1, lives=5, gamePlayTimeout=13813)
27/09/20 17:28:05 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=5, lives=0, gamePlayTime=10986, configuredTimeout=28227) with score: 2777
27/09/20 17:28:05 INFO  [pacman.optimization.PacmanOptimization] Evaluation [44]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=25, bigDots=3, lives=1, gamePlayTimeout=28227)
27/09/20 17:28:15 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=14, lives=0, gamePlayTime=9801, configuredTimeout=28227) with score: 2675
27/09/20 17:28:15 INFO  [pacman.optimization.PacmanOptimization] Evaluation [45]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=25, bigDots=3, lives=2, gamePlayTimeout=28227)
27/09/20 17:28:31 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=15297, configuredTimeout=28227) with score: 4370
27/09/20 17:28:31 INFO  [pacman.optimization.PacmanOptimization] Evaluation [46]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=25, bigDots=4, lives=1, gamePlayTimeout=28227)
27/09/20 17:28:41 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=10, lives=0, gamePlayTime=10621, configuredTimeout=28227) with score: 2723
27/09/20 17:28:41 INFO  [pacman.optimization.PacmanOptimization] Evaluation [47]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=25, bigDots=2, lives=1, gamePlayTimeout=28227)
27/09/20 17:28:43 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=89, lives=0, gamePlayTime=2102, configuredTimeout=28227) with score: 1848
27/09/20 17:28:43 INFO  [pacman.optimization.PacmanOptimization] Evaluation [48]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=26, bigDots=3, lives=1, gamePlayTimeout=28227)
27/09/20 17:28:44 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=101, lives=0, gamePlayTime=702, configuredTimeout=28227) with score: 1714
27/09/20 17:28:44 INFO  [pacman.optimization.PacmanOptimization] Evaluation [49]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=24, bigDots=3, lives=1, gamePlayTimeout=28227)
27/09/20 17:28:51 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=23, lives=0, gamePlayTime=7398, configuredTimeout=28227) with score: 2561
27/09/20 17:28:51 INFO  [pacman.optimization.PacmanOptimization] Evaluation [50]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=25, bigDots=3, lives=1, gamePlayTimeout=28327)
27/09/20 17:28:56 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=72, lives=0, gamePlayTime=4901, configuredTimeout=28327) with score: 2045
27/09/20 17:28:56 INFO  [pacman.optimization.PacmanOptimization] Evaluation [51]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=25, bigDots=3, lives=1, gamePlayTimeout=28127)
27/09/20 17:29:10 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=13532, configuredTimeout=28127) with score: 4454
27/09/20 17:29:10 INFO  [pacman.optimization.PacmanOptimization] Evaluation [52]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=4, lives=4, gamePlayTimeout=11304)
27/09/20 17:29:21 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=4, lives=4, gamePlayTime=11305, configuredTimeout=11304) with score: 3260
27/09/20 17:29:21 INFO  [pacman.optimization.PacmanOptimization] Evaluation [53]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=15, bigDots=4, lives=4, gamePlayTimeout=11304)
27/09/20 17:29:30 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=5, lives=0, gamePlayTime=8397, configuredTimeout=11304) with score: 2920
27/09/20 17:29:30 INFO  [pacman.optimization.PacmanOptimization] Evaluation [54]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=4, lives=5, gamePlayTimeout=11304)
27/09/20 17:29:34 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=5, gamePlayTime=4884, configuredTimeout=11304) with score: 4135
27/09/20 17:29:34 INFO  [pacman.optimization.PacmanOptimization] Evaluation [55]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=4, lives=3, gamePlayTimeout=11304)
27/09/20 17:29:37 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=2294, configuredTimeout=11304) with score: 4309
27/09/20 17:29:37 INFO  [pacman.optimization.PacmanOptimization] Evaluation [56]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=5, lives=4, gamePlayTimeout=11304)
27/09/20 17:29:47 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=4, gamePlayTime=10397, configuredTimeout=11304) with score: 4290
27/09/20 17:29:47 INFO  [pacman.optimization.PacmanOptimization] Evaluation [57]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=3, lives=4, gamePlayTimeout=11304)
27/09/20 17:29:58 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=11247, configuredTimeout=11304) with score: 4399
27/09/20 17:29:58 INFO  [pacman.optimization.PacmanOptimization] Evaluation [58]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=16, bigDots=4, lives=4, gamePlayTimeout=11304)
27/09/20 17:30:12 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=4, gamePlayTime=13653, configuredTimeout=11304) with score: 3313
27/09/20 17:30:12 INFO  [pacman.optimization.PacmanOptimization] Evaluation [59]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=14, bigDots=4, lives=4, gamePlayTimeout=11304)
27/09/20 17:30:23 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=11126, configuredTimeout=11304) with score: 4498
27/09/20 17:30:23 INFO  [pacman.optimization.PacmanOptimization] Evaluation [60]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=4, lives=4, gamePlayTimeout=11404)
27/09/20 17:30:32 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=3, gamePlayTime=8852, configuredTimeout=11404) with score: 4374
27/09/20 17:30:32 INFO  [pacman.optimization.PacmanOptimization] Evaluation [61]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=4, lives=4, gamePlayTimeout=11204)
27/09/20 17:30:43 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=6, lives=4, gamePlayTime=11205, configuredTimeout=11204) with score: 3240
27/09/20 17:30:43 INFO  [pacman.optimization.PacmanOptimization] Evaluation [62]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=3, lives=4, gamePlayTimeout=14758)
27/09/20 17:30:57 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=2, gamePlayTime=13499, configuredTimeout=14758) with score: 4487
27/09/20 17:30:57 INFO  [pacman.optimization.PacmanOptimization] Evaluation [63]: PacmanOptimizationConfiguration(ghosts=2, dotsPercentage=15, bigDots=3, lives=4, gamePlayTimeout=14758)
27/09/20 17:31:11 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=true, dotsPresent=0, lives=1, gamePlayTime=13909, configuredTimeout=14758) with score: 4591
27/09/20 17:31:11 INFO  [pacman.optimization.PacmanOptimization] We have a new best solution.
27/09/20 17:31:11 INFO  [pacman.optimization.PacmanOptimization] Evaluation [64]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=3, lives=5, gamePlayTimeout=14758)
27/09/20 17:31:28 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=4, gamePlayTime=17009, configuredTimeout=14758) with score: 3312
27/09/20 17:31:28 INFO  [pacman.optimization.PacmanOptimization] Evaluation [65]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=3, lives=3, gamePlayTimeout=14758)
27/09/20 17:31:46 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=1, lives=3, gamePlayTime=18408, configuredTimeout=14758) with score: 3426
27/09/20 17:31:46 INFO  [pacman.optimization.PacmanOptimization] Evaluation [66]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=4, lives=4, gamePlayTimeout=14758)
27/09/20 17:32:01 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=11, lives=3, gamePlayTime=14759, configuredTimeout=14758) with score: 3290
27/09/20 17:32:01 INFO  [pacman.optimization.PacmanOptimization] Evaluation [67]: PacmanOptimizationConfiguration(ghosts=1, dotsPercentage=15, bigDots=2, lives=4, gamePlayTimeout=14758)
27/09/20 17:32:16 INFO  [pacman.optimization.PacmanOptimization] ****** Solution Found: PacmanSolution(winningGame=false, dotsPresent=2, lives=4, gamePlayTime=14759, configuredTimeout=14758) with score: 3280
