1$3$41$5$1$30074$false$53$0$7610$3945
2$4$41$5$1$30074$false$156$0$1405$2853
3$2$41$5$1$30074$true$0$1$17526$3474
4$3$41$5$2$30074$false$7$0$15702$4486
5$3$41$4$1$30074$false$45$0$14003$4089
6$3$42$5$1$30074$false$92$0$3402$3513
7$3$40$5$1$30074$false$92$0$3886$3518
8$3$41$5$1$30174$false$21$0$10902$4297
9$3$41$5$1$29974$false$63$0$4899$3819
10$3$41$5$1$30074$true$0$1$10149$3400
11$4$41$5$1$30074$false$50$0$5999$3959
12$2$41$5$1$30074$true$0$1$14402$3443
13$3$41$5$2$30074$true$0$1$15672$3455
14$3$41$4$1$30074$false$155$0$1503$2864
15$3$42$5$1$30074$false$89$0$3654$3545
16$3$40$5$1$30074$true$0$1$10878$3408
17$3$41$5$1$30174$false$40$0$11902$4117
18$3$41$5$1$29974$false$63$0$5563$3825
19$1$40$5$3$35069$true$0$2$19938$3348
20$2$40$5$3$35069$true$0$3$19602$3245
21$1$40$5$4$35069$true$0$3$13286$3182
22$1$40$5$2$35069$true$0$1$7821$3327
23$1$40$4$3$35069$true$0$2$14900$3298
24$1$41$5$3$35069$true$0$3$10543$3154
25$1$39$5$3$35069$true$0$3$9702$3146
26$1$40$5$3$35169$true$0$3$9543$3143
27$1$40$5$3$34969$true$0$2$19769$3348
28$4$32$1$3$33114$true$0$2$17589$3344
29$5$32$1$3$33114$false$1$0$19708$4555
30$3$32$1$3$33114$false$64$0$10702$3835
31$4$32$1$4$33114$false$6$0$19401$4502
32$4$32$1$2$33114$false$94$0$7402$3502
33$4$32$2$3$33114$true$0$2$17373$3342
34$4$33$1$3$33114$false$1$0$22402$4582
35$4$31$1$3$33114$false$75$0$9302$3711
36$4$32$1$3$33214$false$53$0$13906$3976
37$4$32$1$3$33014$true$0$1$22286$3492
38$4$32$1$3$33114$true$0$2$20895$3377
39$5$32$1$3$33114$false$53$0$8303$3921
40$3$32$1$3$33114$true$0$1$23586$3504
41$4$32$1$4$33114$true$0$4$19988$3168
42$4$32$1$2$33114$true$0$1$19395$3462
43$4$32$2$3$33114$false$12$0$13202$4380
44$4$33$1$3$33114$true$0$1$26014$3529
45$4$31$1$3$33114$false$8$0$18686$4475
46$4$32$1$3$33214$false$22$0$15203$4299
47$4$32$1$3$33014$false$41$0$11005$4069
48$3$12$2$2$14668$true$0$1$9283$3546
49$4$12$2$2$14668$false$6$0$9401$4587
50$2$12$2$2$14668$true$0$1$9180$3545
