1$4$44$3$4$27732$false$56$0$8211$3944
2$5$44$3$4$27732$false$11$0$16387$4476
3$3$44$3$4$27732$false$150$0$4203$2964
4$4$44$3$5$27732$true$0$1$19098$3513
5$4$44$3$3$27732$false$4$0$15978$4542
6$4$44$4$4$27732$false$99$0$5103$3483
7$4$44$2$4$27732$false$29$0$13102$4263
8$4$45$3$4$27732$false$15$0$16191$4434
9$4$43$3$4$27732$false$17$0$12298$4375
10$4$44$3$4$27832$true$0$2$20996$3431
11$4$44$3$4$27632$true$0$3$15151$3275
12$4$44$3$4$27732$true$0$2$18902$3411
13$5$44$3$4$27732$true$0$3$18718$3309
14$3$44$3$4$27732$true$0$3$14458$3267
15$4$44$3$5$27732$false$15$0$17602$4448
16$4$44$3$3$27732$false$8$0$13902$4481
17$4$44$4$4$27732$true$0$4$8926$3111
18$4$44$2$4$27732$false$42$0$12403$4126
19$4$45$3$4$27732$true$0$4$15101$3173
20$4$43$3$4$27732$false$35$0$15702$4229
21$4$44$3$4$27832$false$41$0$10838$4120
22$4$44$3$4$27632$false$38$0$10997$4153
23$4$43$4$3$31121$true$0$2$13329$3322
24$5$43$4$3$31121$false$24$0$8784$4236
25$3$43$4$3$31121$false$1$0$17739$4556
26$4$43$4$4$31121$false$11$0$10002$4378
27$4$43$4$2$31121$false$69$0$5002$3748
28$4$43$5$3$31121$false$5$0$21703$4555
29$4$43$3$3$31121$false$52$0$12903$3997
30$4$44$4$3$31121$false$157$0$2603$2844
31$4$42$4$3$31121$true$0$1$16601$3454
32$4$43$4$3$31221$true$0$1$16584$3453
33$4$43$4$3$31021$false$7$0$17501$4494
34$4$43$4$3$31121$true$0$3$16095$3249
35$5$43$4$3$31121$false$22$0$10998$4278
36$3$43$4$3$31121$false$19$0$17802$4376
37$4$43$4$4$31121$false$8$0$12401$4432
38$4$43$4$2$31121$true$0$2$12084$3309
39$4$43$5$3$31121$false$67$0$8304$3801
40$4$43$3$3$31121$true$0$3$17149$3260
41$4$44$4$3$31121$false$22$0$13302$4301
42$4$42$4$3$31121$true$0$1$18897$3477
43$4$43$4$3$31221$true$0$2$8799$3275
44$4$43$4$3$31021$true$0$3$9665$3186
45$5$24$2$2$37159$false$63$0$7102$3769
46$4$24$2$2$37159$true$0$1$15811$3386
47$5$24$2$3$37159$true$0$1$19402$3422
48$5$24$2$1$37159$false$65$0$6002$3738
49$5$24$3$2$37159$false$85$0$1702$3495
50$5$24$1$2$37159$false$32$0$9686$4105
51$5$25$2$2$37159$false$29$0$12601$4164
52$5$23$2$2$37159$false$15$0$6295$4241
53$5$24$2$2$37259$false$34$0$7302$4060
54$5$24$2$2$37059$false$81$0$2702$3546
55$1$11$3$1$34499$true$0$1$9998$3354
56$2$11$3$1$34499$false$9$0$7898$4343
57$1$11$3$2$34499$false$1$2$35786$4502
58$1$11$4$1$34499$false$4$0$6201$4377
59$1$11$2$1$34499$true$0$1$9072$3345
60$1$12$3$1$34499$true$0$1$12605$3381
61$1$10$3$1$34499$true$0$1$6205$3317
62$1$11$3$1$34599$true$0$1$9996$3353
63$1$11$3$1$34399$true$0$1$18242$3438
64$4$17$2$5$27060$false$1$2$27250$4491
65$5$17$2$5$27060$false$17$0$12472$4384
66$3$17$2$5$27060$true$0$4$11405$3143
67$4$17$2$4$27060$false$11$0$8397$4403
68$4$17$3$5$27060$false$4$0$9902$4488
69$4$17$1$5$27060$true$0$3$21298$3342
70$4$18$2$5$27060$false$58$0$4102$3890
71$4$16$2$5$27060$true$0$4$21703$3246
72$4$17$2$5$27160$true$0$3$15201$3280
73$4$17$2$5$26960$true$0$2$17696$3407
74$1$38$2$4$36382$true$0$3$20741$3243
75$2$38$2$4$36382$true$0$4$17103$3107
76$1$38$2$5$36382$true$0$5$13575$2971
77$1$38$2$3$36382$false$4$0$17202$4468
78$1$38$3$4$36382$true$0$4$20701$3143
79$1$38$1$4$36382$true$0$4$21486$3151
80$1$39$2$4$36382$true$0$2$14973$3285
81$1$37$2$4$36382$false$145$0$1103$2897
82$1$38$2$4$36482$true$0$4$18009$3115
83$1$38$2$4$36282$true$0$3$18805$3225
84$3$17$3$5$31586$false$3$0$13801$4492
85$4$17$3$5$31586$true$0$2$14808$3332
86$2$17$3$5$31586$true$0$3$14606$3230
87$3$17$3$4$31586$true$0$4$9901$3083
88$3$17$4$5$31586$false$12$0$11005$4374
89$3$17$2$5$31586$false$11$0$13491$4409
90$3$18$3$5$31586$true$0$5$11806$3002
91$3$16$3$5$31586$true$0$3$17396$3258
92$3$17$3$5$31686$true$0$1$14793$3431
93$3$17$3$5$31486$true$0$2$13693$3322
94$1$32$2$3$21780$true$0$2$14873$3430
95$2$32$2$3$21780$true$0$1$17996$3562
96$1$32$2$4$21780$true$0$3$21333$3395
97$1$32$2$2$21780$true$0$1$19816$3580
98$1$32$3$3$21780$true$0$3$19001$3372
99$1$32$1$3$21780$true$0$1$21386$3596
100$1$33$2$3$21780$true$0$2$15873$3440
101$1$31$2$3$21780$true$0$3$15373$3335
102$1$32$2$3$21880$true$0$2$16896$3450
103$1$32$2$3$21680$true$0$3$16300$3346
104$5$42$4$3$33961$true$0$3$9015$3150
105$4$42$4$3$33961$true$0$1$17019$3430
106$5$42$4$4$33961$false$1$0$20787$4558
107$5$42$4$2$33961$false$5$0$14287$4453
108$5$42$5$3$33961$false$55$0$5955$3869
109$5$42$3$3$33961$false$71$0$8797$3738
110$5$43$4$3$33961$true$0$2$16298$3323
111$5$41$4$3$33961$false$62$0$13003$3870
112$5$42$4$3$34061$true$0$3$10555$3164
113$5$42$4$3$33861$true$0$1$20498$3466
114$5$42$4$3$33961$true$0$3$13909$3199
115$4$42$4$3$33961$true$0$3$11446$3174
116$5$42$4$4$33961$false$10$0$16803$4428
117$5$42$4$2$33961$false$26$0$12095$4221
118$5$42$5$3$33961$false$118$0$6803$3248
119$5$42$3$3$33961$true$0$3$12080$3181
120$5$43$4$3$33961$true$0$2$11943$3279
121$5$41$4$3$33961$false$28$0$8487$4165
122$5$42$4$3$34061$false$53$0$10003$3929
123$5$42$4$3$33861$false$4$0$16097$4482
124$5$20$5$4$12291$true$0$3$2102$3298
125$4$20$5$4$12291$true$0$3$8310$3360
126$5$20$5$5$12291$true$0$4$8302$3260
127$5$20$5$3$12291$false$40$0$10301$4280
128$5$20$4$4$12291$false$78$0$203$3799
129$5$21$5$4$12291$true$0$3$10184$3378
130$5$19$5$4$12291$true$0$3$11819$3395
131$5$20$5$4$12391$true$0$3$9259$3368
132$5$20$5$4$12191$false$19$4$12192$4110
133$1$44$3$3$33699$true$0$2$21401$3377
134$2$44$3$3$33699$true$0$3$17185$3234
135$1$44$3$4$33699$true$0$4$19284$3155
136$1$44$3$2$33699$true$0$2$12570$3288
137$1$44$4$3$33699$true$0$2$19008$3353
138$1$44$2$3$33699$true$0$2$19935$3362
139$1$45$3$3$33699$true$0$3$13076$3193
140$1$43$3$3$33699$true$0$2$20195$3364
141$1$44$3$3$33799$true$0$2$17190$3333
142$1$44$3$3$33599$true$0$3$13097$3194
143$1$21$3$4$28612$true$0$2$10502$3318
144$2$21$3$4$28612$true$0$4$11893$3132
145$1$21$3$5$28612$true$0$5$13473$3048
146$1$21$3$3$28612$true$0$1$10717$3421
147$1$21$4$4$28612$true$0$3$16905$3282
148$1$21$2$4$28612$true$0$3$14298$3256
149$1$22$3$4$28612$true$0$4$9207$3105
150$1$20$3$4$28612$false$82$0$202$3595
151$1$21$3$4$28712$true$0$4$15381$3166
152$1$21$3$4$28512$true$0$3$13893$3253
153$5$20$2$3$25856$false$75$0$502$3696
154$4$20$2$3$25856$true$0$2$15100$3392
155$5$20$2$4$25856$false$21$0$10302$4334
156$5$20$2$2$25856$false$38$0$4602$4107
157$5$20$3$3$25856$false$8$0$11202$4473
158$5$20$1$3$25856$true$0$2$18682$3428
159$5$21$2$3$25856$true$0$1$14372$3485
160$5$19$2$3$25856$false$17$0$9386$4365
161$5$20$2$3$25956$false$9$0$11602$4466
162$5$20$2$3$25756$false$27$0$6773$4240
163$4$23$3$3$36191$false$4$0$10480$4402
164$5$23$3$3$36191$true$0$1$11789$3355
165$3$23$3$3$36191$false$88$0$702$3465
166$4$23$3$4$36191$true$0$1$13328$3371
167$4$23$3$2$36191$false$89$0$602$3454
168$4$23$4$3$36191$true$0$1$12999$3368
169$4$23$2$3$36191$false$82$0$3502$3553
170$4$24$3$3$36191$false$44$0$11601$4014
171$4$22$3$3$36191$false$15$0$11486$4302
172$4$23$3$3$36291$false$3$0$10402$4411
173$4$23$3$3$36091$false$1$2$38378$4512
