1$5$38$3$4$26063$false$5$0$12311$2812
2$4$38$3$4$26063$false$130$0$2603$1465
3$5$38$3$5$26063$false$9$0$18303$2832
4$5$38$3$3$26063$false$36$0$12201$2501
5$5$38$4$4$26063$true$0$4$13786$4177
6$5$38$2$4$26063$false$13$0$15986$2769
7$5$39$3$4$26063$false$70$0$7797$2117
8$5$37$3$4$26063$true$0$3$18096$4320
9$5$38$3$4$26163$true$0$2$15601$4394
10$5$38$3$4$25963$false$60$0$8301$2223
11$5$38$3$4$26063$true$0$1$15316$4492
12$4$38$3$4$26063$false$42$0$10475$2424
13$5$38$3$5$26063$false$152$0$203$1221
14$5$38$3$3$26063$false$16$0$12485$2704
15$5$38$4$4$26063$false$42$0$8902$2408
16$5$38$2$4$26063$true$0$3$18309$4322
17$5$39$3$4$26063$false$2$0$18905$2908
18$5$37$3$4$26063$false$21$0$12802$2657
19$5$38$3$4$26163$false$14$0$16502$2763
20$5$38$3$4$25963$true$0$1$13083$4471
21$5$38$3$4$26063$false$19$0$15601$2705
22$4$38$3$4$26063$true$0$3$13785$4277
23$5$38$3$5$26063$true$0$1$20401$4543
24$5$38$3$3$26063$false$4$0$15186$2851
25$5$38$4$4$26063$true$0$1$20283$4542
26$5$38$2$4$26063$true$0$4$19201$4231
27$5$39$3$4$26063$true$0$2$21695$4456
28$5$37$3$4$26063$true$0$2$20699$4446
29$5$38$3$4$26163$true$0$3$10854$4246
30$5$38$3$4$25963$true$0$1$13163$4472
31$5$38$3$4$26063$true$0$4$12178$4161
32$4$38$3$4$26063$true$0$2$16802$4407
33$5$38$3$5$26063$false$24$0$7686$2576
34$5$38$3$3$26063$false$102$0$6502$1784
35$5$38$4$4$26063$false$3$0$18499$2894
36$5$38$2$4$26063$false$47$0$9787$2367
37$5$39$3$4$26063$true$0$2$13196$4371
38$5$37$3$4$26063$true$0$2$16999$4409
39$5$38$3$4$26163$true$0$1$16297$4501
40$5$38$3$4$25963$false$66$0$8703$2167
41$1$30$1$3$14760$false$11$2$14761$3390
42$2$30$1$3$14760$false$66$0$6202$2254
43$1$30$1$4$14760$false$33$3$14761$3070
44$1$30$1$2$14760$false$16$2$14761$3340
45$1$30$2$3$14760$true$0$2$14488$4497
46$1$31$1$3$14760$false$13$3$14761$3270
47$1$29$1$3$14760$false$38$1$14761$3220
48$1$30$1$3$14860$false$7$3$14861$3330
49$1$30$1$3$14660$false$18$3$14661$3220
50$5$37$1$2$35394$false$94$0$8502$1791
51$4$37$1$2$35394$false$43$0$14001$2356
52$5$37$1$3$35394$false$8$0$18387$2749
53$5$37$1$1$35394$false$112$0$4802$1574
54$5$37$2$2$35394$false$48$0$6887$2234
55$5$38$1$2$35394$false$131$0$3003$1366
56$5$36$1$2$35394$false$31$0$12487$2460
57$5$37$1$2$35494$false$35$0$11702$2412
58$5$37$1$2$35294$false$123$0$4102$1458
59$5$41$3$2$33107$false$70$0$7294$2041
60$4$41$3$2$33107$false$65$0$9286$2111
61$5$41$3$3$33107$true$0$1$15296$4421
62$5$41$3$1$33107$true$0$1$18295$4451
63$5$41$4$2$33107$false$42$0$13102$2379
64$5$41$2$2$33107$false$59$0$9487$2173
65$5$42$3$2$33107$false$46$0$10601$2314
66$5$40$3$2$33107$false$142$0$3003$1278
67$5$41$3$2$33207$false$6$0$15384$2761
68$5$41$3$2$33007$true$0$2$22096$4390
69$3$37$3$5$37239$true$0$5$13322$3960
70$4$37$3$5$37239$true$0$4$11991$4047
71$2$37$3$5$37239$true$0$4$16992$4097
72$3$37$3$4$37239$true$0$3$18298$4210
73$3$37$4$5$37239$true$0$3$9901$4126
74$3$37$2$5$37239$true$0$4$17174$4099
75$3$38$3$5$37239$true$0$5$20193$4029
76$3$36$3$5$37239$true$0$5$13007$3957
77$3$37$3$5$37339$false$24$0$18703$2573
78$3$37$3$5$37139$true$0$4$17095$4099
79$3$22$4$1$35381$true$0$1$10077$4346
80$4$22$4$1$35381$false$5$0$10199$2698
81$2$22$4$1$35381$false$25$0$5102$2447
82$3$22$4$2$35381$true$0$2$14041$4286
83$3$22$5$1$35381$false$16$0$5902$2545
84$3$22$3$1$35381$false$21$0$5072$2486
85$3$23$4$1$35381$false$54$0$2786$2134
86$3$21$4$1$35381$false$63$0$3202$2048
87$3$22$4$1$35481$true$0$1$9284$4338
88$3$22$4$1$35281$false$10$0$8887$2636
89$1$26$4$3$30901$true$0$2$12699$4317
90$2$26$4$3$30901$true$0$1$19237$4483
91$1$26$4$4$30901$true$0$4$14999$4140
92$1$26$4$2$30901$false$17$0$11591$2636
93$1$26$5$3$30901$true$0$3$12310$4214
94$1$26$3$3$30901$true$0$2$10670$4297
95$1$27$4$3$30901$true$0$2$15681$4347
96$1$25$4$3$30901$true$0$2$14370$4334
97$1$26$4$3$31001$true$0$2$6494$4254
98$1$26$4$3$30801$true$0$1$17199$4463
99$3$33$5$1$24833$false$4$0$3103$2742
100$4$33$5$1$24833$false$59$0$1702$2178
101$2$33$5$1$24833$false$8$0$10099$2772
102$3$33$5$2$24833$false$28$0$8621$2557
103$3$33$4$1$24833$true$0$1$8676$4438
104$3$34$5$1$24833$false$137$0$303$1384
105$3$32$5$1$24833$false$28$0$6502$2536
106$3$33$5$1$24933$false$7$0$7101$2751
107$3$33$5$1$24733$false$132$0$303$1435
108$1$41$5$5$13264$false$24$5$13265$2960
109$2$41$5$5$13264$false$34$4$13265$2960
110$1$41$5$4$13264$true$0$4$8740$4254
111$1$41$4$5$13264$true$0$5$12202$4189
112$1$42$5$5$13264$false$35$5$13265$2850
113$1$40$5$5$13264$true$0$5$10302$4170
114$1$41$5$5$13364$false$4$4$13365$3260
115$1$41$5$5$13164$true$0$4$13611$4304
116$1$10$3$1$13108$true$0$1$8077$4549
117$2$10$3$1$13108$true$0$1$8996$4558
118$1$10$3$2$13108$false$40$0$801$2476
119$1$10$4$1$13108$false$40$0$402$2472
120$1$10$2$1$13108$true$0$1$10039$4569
121$1$11$3$1$13108$true$0$1$6448$4533
122$1$10$3$1$13208$true$0$1$12296$4590
123$1$10$3$1$13008$true$0$1$12300$4592
124$1$10$3$1$13108$false$1$1$16755$3626
125$2$10$3$1$13108$false$5$0$5701$2875
126$1$10$3$2$13108$false$1$1$15609$3615
127$1$10$4$1$13108$false$28$0$3701$2625
128$1$10$2$1$13108$true$0$1$10395$4572
129$1$11$3$1$13108$false$1$1$13109$3590
